Country,X_deg,Y_deg,Pop,ElecPop,GridCellArea,NightLights,IsUrban,GHI,WindVel,TravelHours,Elevation,Slope,LandCover,SubstationDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,GridDistCurrent,GridDistPlan,TransformerDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,NumPeoplePerHH,PerCapitaDemand,AgriDemand,HealthDemand,EducationDemand,CommercialDemand,ElectrificationOrder,Conflict,mean_rwi,productive_multiplier_osm,n_health_combined,n_education_combined,anchor_load_kwh_yr,growth_factor,pop_2030_worldpop,admin1_name,admin2_name,productive_uplift_factor,NumHealthFacilities,NumEducationFacilities,AnchorLoadKwhYr,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2033High,Pop2033Low,Pop2041High,Pop2041Low,Pop2026,ElecStart,GridDistCalibElec,FinalElecCode2026,MVConnectDist,minTDdist,Pop2033,NewConnections2033,Tier,EnergyPerSettlement2033,TotalEnergyPerCell,SADieselFuelCost2033,MGDieselFuelCost2033,MG_Hydro2033,MG_PV2033,MG_Wind2033,MG_Diesel2033,SA_Diesel2033,SA_PV2033,Minimum_Tech_Off_grid2033,Minimum_LCOE_Off_grid2033,Off_Grid_Code2033,Grid2033,MinGridDist2033,ElectrificationOrder2033,MinimumOverall2033,MinimumOverallLCOE2033,MinimumOverallCode2033,InvestmentCost2033,ElecStatusIn2033,InvestmentCapita2033,FinalElecCode2033,NewCapacity2033,Pop2041,NewConnections2041,EnergyPerSettlement2041,SADieselFuelCost2041,MGDieselFuelCost2041,MG_Hydro2041,MG_PV2041,MG_Wind2041,MG_Diesel2041,SA_Diesel2041,SA_PV2041,Minimum_Tech_Off_grid2041,Minimum_LCOE_Off_grid2041,Off_Grid_Code2041,Grid2041,MinGridDist2041,ElectrificationOrder2041,MinimumOverall2041,MinimumOverallLCOE2041,MinimumOverallCode2041,InvestmentCost2041,ElecStatusIn2041,InvestmentCapita2041,FinalElecCode2041,NewCapacity2041
0.0,2.156913,7.189531,217,0,0.001,0,0,1767.8,3.0,0.198,200.0,0.5,5,9.108,0.781,13.465,9.108,13.465,0.781,13.465,9.108,1.951,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.741,0.2,0,0,0.0,1.3158,116,Zou,Bohicon,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.1180710378266303,0.00701240953779792,180.1838157061458,0.0,183.7222638135399,175.16634682427627,187.85137110477396,169.60295219745285,180.1838157061458,0,9.108,99,0.0,13.465,183.7222638135399,183.7222638135399,2,1465.9900225946385,1498.937744691702,0.43892533539499407,0.36598934947761946,99.0,1.110602298272314,99.0,99,99,1.1620683345760037,MG_PV2033,1.110602298272314,5.0,99.0,0.0,0,MG_PV2033,1.110602298272314,5.0,13479.839133870475,1,73.37074371972246,5.0,1.0269643173668053,187.85137110477396,4.12910729123405,32.947722097063455,0.43892533539499407,0.36598934947761946,99.0,0.8164633306210698,99.0,99,99,1.2095051004512032,MG_PV2041,0.8164633306210698,5.0,99.0,0.0,0,MG_PV2041,0.8164633306210698,5.0,124.11271417598361,1,30.058001747610327,5.0,0.023080740257915126
0.0,2.050642,7.191067,700450,210000,0.001,50,2,1768.9,3.0,0.0,200.0,0.5,5,0.0,1.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0,4.5,165.56701030927837,0,0,0,0,0,0,0.416,0.6,22,103,6935.0,1.4009,700471,Zou,Bohicon,0.6,22,103,6935.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,,0.00701240953779792,581611.7682551605,452274.59363212646,707894.1614196895,674927.6414314634,886123.4104739672,800042.8505993531,581611.7682551605,1,0.0,1,1.287,0.0,707894.1614196895,255619.56778756308,3,42322167.615136735,146712803.83723623,0.43096117291944275,0.365664025507406,99.0,0.3026479832432715,99.0,99,99,0.603899761981456,MG_PV2033,0.3026479832432715,5.0,0.12,0.0,0,Grid2033,0.12,1.0,206461699.03531253,1,807.6912922679534,1.0,7364.783038050022,886123.4104739672,178229.24905427766,89547086.74675359,0.43096117291944275,0.365664025507406,99.0,0.31121836431514016,99.0,99,99,0.8058353087898876,MG_PV2041,0.31121836431514016,5.0,0.12,0.0,0,Grid2041,0.12,1.0,83997128.39890172,1,471.2870016824307,1.0,5135.051912028158
0.0,2.637171,7.191371,72,0,0.001,0,0,1717.0,3.0,0.088,200.0,0.5,5,10.139,1.602,50.035,10.139,50.035,1.602,50.035,10.139,1.091,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.624,0.2,0,0,0.0,1.1389,41,Plateau,Pobè,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0980490286393125,0.00701240953779792,59.78449184720045,0.0,60.95853914550633,58.11970954538199,62.32856552785127,56.27379059085994,59.78449184720045,0,10.139,99,0.0,50.035,60.95853914550633,60.95853914550633,2,486.4114360682671,497.34339916038033,0.4345008006863545,0.36580861393861197,99.0,1.858923009005947,99.0,99,99,1.1964498554825032,SA_PV2033,1.1964498554825032,3.0,99.0,0.0,0,SA_PV2033,1.1964498554825032,3.0,4029.960461152411,1,66.10985954786429,3.0,0.3147682884024249,62.32856552785127,1.370026382344939,10.931963092113227,0.4345008006863545,0.36580861393861197,99.0,73.10499548124179,99.0,99,99,1.2452901086649093,SA_PV2041,1.2452901086649093,3.0,99.0,0.0,0,SA_PV2041,1.2452901086649093,3.0,39.00774746003852,1,28.472260069381154,3.0,0.0070743306103107665
0.0,2.104281,7.191536,79,0,0.001,0,0,1766.3,3.0,0.097,200.0,0.5,5,3.675,0.546,7.781,3.675,7.781,0.546,7.781,3.675,1.002,99999.0,0.0,0,5.2,165.56701030927834,0,0,0,0,0,0,-0.193,0.2,0,0,0.0,1.3559,80,Zou,Bohicon,0.2,0,0,0.0,29.25773195876289,165.56701030927834,607.0790378006874,1600.4810996563576,2262.7491408934707,1.141803222449539,0.00701240953779792,65.59687299901161,65.59687299901161,66.88506378465279,63.770236862294134,68.38828717639237,61.74485356497132,65.59687299901161,1,3.675,1,0.546,7.781,66.88506378465279,1.2881907856411772,4,213.28189708657015,11322.844247967643,0.4348628080716068,0.3658234013918035,99.0,0.30513677860097793,99.0,99,99,1.2560996172861625,MG_PV2033,0.30513677860097793,5.0,0.12,0.0,0,Grid2033,0.12,1.0,1034.6975775649921,1,803.2176515297672,1.0,0.03711470811869538,68.38828717639237,1.5032233917395814,248.88420279729564,0.4348628080716068,0.3658234013918035,99.0,0.3137150474534771,99.0,99,99,1.2105322519264319,MG_PV2041,0.3137150474534771,5.0,0.12,0.0,0,Grid2041,0.12,1.0,704.417035886571,1,468.604360308281,1.0,0.04331011993214995
0.0,2.648825,7.191669,616,227,0.001,50,0,1717.4,3.0,0.073,200.0,0.5,5,9.895,0.317,49.768,9.895,49.768,0.317,49.768,9.895,0.0,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.685,0.2,0,1,0.0,1.1389,331,Plateau,Pobè,0.2,0,1,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.1180710378266303,0.00701240953779792,511.48954135938163,188.48721735159032,521.5341682448875,497.2464038882681,533.2555050716164,481.4535417218017,511.48954135938163,0,9.895,99,0.0,49.768,521.5341682448875,521.5341682448875,2,4161.520064139619,4255.049081705476,0.4338974550442672,0.3657839681832928,99.0,0.8685411292775734,99.0,99,99,1.1961711900916843,MG_PV2033,0.8685411292775734,5.0,99.0,0.0,0,MG_PV2033,0.8685411292775734,5.0,29565.88505763087,1,56.69021678316605,5.0,3.0008065789849505,533.2555050716164,11.72133682672893,4593.529017565857,0.4338974550442672,0.3657839681832928,99.0,0.7852881948860994,99.0,99,99,1.245000067880309,MG_PV2041,0.7852881948860994,5.0,99.0,0.0,0,MG_PV2041,0.7852881948860994,5.0,337.62128218662474,1,28.8039911468737,5.0,0.06744230158977998
0.0,2.251259,7.191758,1275,0,0.001,0,0,1761.6,3.0,0.136,200.0,0.5,5,19.272,0.678,23.67,19.272,23.67,0.678,23.67,19.272,0.859,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.405,0.2,0,0,0.0,1.3158,519,Zou,Za-Kpota,0.2,0,0,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,1058.6837097941745,0.0,1079.4741307016745,1029.2031898661394,1103.7350145556995,996.5150417131447,1058.6837097941745,0,19.272,99,23.67,23.67,1079.4741307016745,1079.4741307016745,3,48743.26487085912,49838.756327360454,0.43643150674103354,0.3658874803556334,99.0,0.36782164278506413,99.0,99,99,0.6064022984610573,MG_PV2033,0.36782164278506413,5.0,99.0,0.0,0,MG_PV2033,0.36782164278506413,5.0,136995.92586951255,1,126.90987395915002,5.0,34.26610825991227,1103.7350145556995,24.260883854024996,1095.491456501335,0.43643150674103354,0.3658874803556334,99.0,0.36963068040510166,99.0,99,99,1.2137619871580725,MG_PV2041,0.36963068040510166,5.0,0.3178957492690835,25.99082050789253,1,Grid2041,0.3178957492690835,1.0,3839.4098995847567,1,158.25515355030151,1.0,0.19063430234807172
0.0,2.703778,7.191768,57,0,0.001,0,0,1720.7,3.0,0.16,200.0,0.5,5,12.221,5.515,50.467,12.221,50.467,5.515,50.467,12.221,5.898,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.417,0.2,0,0,0.0,0.9,57,Plateau,Pobè,0.2,0,0,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.08511484849847,0.00701240953779792,47.32938937903369,0.0,48.25884349019251,46.01143672342741,49.343447709548926,44.55008421776412,47.32938937903369,0,12.221,99,50.467,50.467,48.25884349019251,48.25884349019251,3,2179.1106648148784,2228.0855769878794,0.4373968597683731,0.36592691356414414,99.0,0.6132651933276058,99.0,99,99,0.6208161149351997,MG_PV2033,0.6132651933276058,5.0,99.0,0.0,0,MG_PV2033,0.6132651933276058,5.0,10702.715988859733,1,221.77729955411823,5.0,1.56830886185522,49.343447709548926,1.0846042193564145,48.97491217300099,0.4373968597683731,0.36592691356414414,99.0,0.4028663438176187,99.0,99,99,1.2426123766941763,MG_PV2041,0.4028663438176187,5.0,0.3441898100811143,54.76249105917229,1,Grid2041,0.3441898100811143,1.0,177.93215098931796,1,164.052608143918,1.0,0.008522474693207934
0.0,2.123658,7.191953,81,0,0.001,0,0,1766.3,3.0,0.148,200.0,0.5,5,5.661,0.276,9.858,5.661,9.858,0.276,9.858,5.661,0.0,99999.0,0.0,0,5.2,165.56701030927834,0,0,0,0,0,0,0.096,0.2,0,1,0.0,1.3158,39,Zou,Bohicon,0.2,0,1,0.0,29.25773195876289,165.56701030927834,607.0790378006874,1600.4810996563576,2262.7491408934707,1.1180710378266303,0.00701240953779792,67.25755332810051,0.0,68.57835653869462,65.38467323855474,70.11963621883268,63.30801441471744,67.25755332810051,0,5.661,99,0.0,9.858,68.57835653869462,68.57835653869462,4,11354.313464035418,11609.498532726318,0.4369141832547033,0.36590719695988877,99.0,0.3472539370597185,99.0,99,99,0.6047887046192596,MG_PV2033,0.3472539370597185,5.0,99.0,0.0,0,MG_PV2033,0.3472539370597185,5.0,29915.66773928389,0,436.22608136437754,99.0,0.0,70.11963621883268,70.11963621883268,16109.498532726318,0.4369141832547033,0.36590719695988877,99.0,0.3562277270934943,99.0,99,99,0.5828488620386504,MG_PV2041,0.3562277270934943,5.0,99.0,0.0,0,MG_PV2041,0.3562277270934943,5.0,17787.78484469524,1,253.67765441883182,5.0,8.139663684665427
0.0,2.135422,7.192093,8594,2743,0.001,50,1,1767.1,3.0,0.156,200.0,0.5,5,5.962,0.787,10.175,5.962,10.175,0.787,10.175,5.962,0.0,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.292,0.1599,0,3,0.0,1.3158,3960,Zou,Bohicon,0.1599,0,3,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.1180710378266303,0.00701240953779792,7135.943374095009,2277.6230713454283,7276.078964117796,6937.233108791845,7439.606835366025,6716.902171359032,7135.943374095009,0,5.962,99,10.175,10.175,7276.078964117796,7276.078964117796,3,328548.72023542214,335932.7622567339,0.43723596759714983,0.36592034136272567,99.0,0.3610984575460409,99.0,99,99,0.6045149051943852,MG_PV2033,0.3610984575460409,5.0,0.35064178676142266,11.376372809885964,1,Grid2033,0.35064178676142266,1.0,2070855.1168585382,0,284.6114132448291,99.0,0.0,7439.606835366025,7439.606835366025,282078.2434242587,0.43723596759714983,0.36592034136272567,99.0,0.37139526746874924,99.0,99,99,0.5825849952005365,MG_PV2041,0.37139526746874924,5.0,0.3524193316380475,11.376372809885964,1,Grid2041,0.3524193316380475,1.0,1233985.9878194793,1,165.8670968946127,1.0,58.45806225928797
0.0,2.640652,7.192151,63,0,0.001,0,0,1717.4,3.0,0.088,200.0,0.5,5,10.271,1.212,50.172,10.271,50.172,1.212,50.172,10.271,0.733,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.624,0.2,0,1,0.0,0.9,61,Plateau,Pobè,0.2,0,1,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0980490286393125,0.00701240953779792,52.31143036630039,0.0,53.33872175231804,50.85474585220924,54.53749483686986,49.239566767002444,52.31143036630039,0,10.271,99,0.0,50.172,53.33872175231804,53.33872175231804,2,425.61000655973373,435.1754742653328,0.4345008006863545,0.36580861393861197,99.0,2.014407113970124,99.0,99,99,1.1961711900916845,SA_PV2033,1.1961711900916845,3.0,99.0,0.0,0,SA_PV2033,1.1961711900916845,3.0,3525.3941119272467,1,66.09446188638815,3.0,0.2753581036966304,54.53749483686986,1.1987730845518243,4509.565467705599,0.4345008006863545,0.36580861393861197,99.0,80.2570832983032,99.0,99,99,1.2450000678803128,SA_PV2041,1.2450000678803128,3.0,99.0,0.0,0,SA_PV2041,1.2450000678803128,3.0,34.12382938760656,1,28.46562858922059,3.0,0.006188597560653116
0.0,2.403764,7.192303,1098,0,0.001,0,0,1751.0,3.0,0.086,200.0,0.5,5,27.895,4.608,40.454,27.895,40.454,4.608,40.454,27.895,3.138,99999.0,0.0,0,5.2,165.56701030927834,0,0,0,0,0,0,-0.122,0.2,0,0,0.0,1.3158,471,Zou,Zagnanado,0.2,0,0,0.0,29.25773195876289,165.56701030927834,607.0790378006874,1600.4810996563576,2262.7491408934707,1.0980490286393125,0.00701240953779792,911.7135006698069,0.0,929.6177219689715,886.3255705670754,950.5106242997318,858.1753065106141,911.7135006698069,0,27.895,99,41.2986697996348,40.454,929.6177219689715,929.6177219689715,4,153914.02695692456,157373.2023325123,0.43442035460074285,0.36580532783790276,99.0,0.3047429317961758,99.0,99,99,0.6100732661159328,MG_PV2033,0.3047429317961758,5.0,0.20353675472165866,3.0337192525029533,2,Grid2033,0.20353675472165866,1.0,778443.2008302493,0,837.3799062064696,99.0,0.0,950.5106242997318,950.5106242997318,157373.2023325123,0.43442035460074285,0.36580532783790276,99.0,0.31328675200806566,99.0,99,99,0.5879417161729686,MG_PV2041,0.31328675200806566,5.0,0.19176686809554822,1.1449025606805407,2,Grid2041,0.19176686809554822,1.0,454629.68958651903,1,478.30048182939316,1.0,27.385636334174233
0.0,2.667378,7.192393,228,0,0.001,0,0,1718.5,3.0,0.089,200.0,0.5,5,10.51,1.731,50.069,10.51,50.069,1.731,50.069,10.51,1.794,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.745,0.2,0,0,0.0,1.1389,75,Plateau,Pobè,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0980490286393125,0.00701240953779792,189.31755751613477,0.0,193.03537396077004,184.04574689370963,197.3737908381957,178.2003368710565,189.31755751613477,0,10.51,99,0.0,50.069,193.03537396077004,193.03537396077004,2,1540.3028808828458,1574.9207640078712,0.43454102372916026,0.36581025698896663,99.0,1.1003331828579972,99.0,99,99,1.195405529161163,MG_PV2033,1.1003331828579972,5.0,99.0,0.0,0,MG_PV2033,1.1003331828579972,5.0,14011.788339242272,1,72.5866355567029,5.0,1.1099772055389554,197.3737908381957,4.338416877425658,34.61788312502536,0.43454102372916026,0.36581025698896663,99.0,0.8222575905251265,99.0,99,99,1.244203151921813,MG_PV2041,0.8222575905251265,5.0,99.0,0.0,0,MG_PV2041,0.8222575905251265,5.0,131.18214006207785,1,30.237329368845504,5.0,0.024946432061963005
0.0,2.630798,7.193072,67,0,0.001,0,0,1717.4,3.0,0.103,200.0,0.5,5,10.407,2.288,50.261,10.407,50.261,2.288,50.261,10.407,1.729,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.624,0.2,0,0,0.0,1.1389,26,Plateau,Pobè,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0980490286393125,0.00701240953779792,55.632791024478195,0.0,56.72530726040172,54.08361860473046,58.00019292175048,52.36588846649467,55.632791024478195,0,10.407,99,0.0,50.261,56.72530726040172,56.72530726040172,2,452.6328641190819,462.8056631075761,0.4351041463284417,0.3658332596939312,99.0,1.9401856005814657,99.0,99,99,1.1961711900916843,SA_PV2033,1.1961711900916843,3.0,99.0,0.0,0,SA_PV2033,1.1961711900916843,3.0,3749.2286587162785,1,66.09446188638815,3.0,0.29284115789959103,58.00019292175048,1.2748856613487618,10.172798988494247,0.4351041463284417,0.3658332596939312,99.0,76.84444016088467,99.0,99,99,1.2450000678803133,SA_PV2041,1.2450000678803133,3.0,99.0,0.0,0,SA_PV2041,1.2450000678803133,3.0,36.29042172967672,1,28.465628589220596,3.0,0.006581524389900914
0.0,2.605309,7.19316,164,0,0.001,0,0,1718.1,3.0,0.152,200.0,0.5,5,11.057,3.133,50.423,11.057,50.423,3.133,50.423,11.057,4.519,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.428,0.2,0,2,0.0,1.1389,65,Plateau,Kétou,0.2,0,2,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,136.1757869852899,0.0,138.85000583143108,132.38378285337006,141.97062148010565,128.17918967918095,136.1757869852899,0,11.057,99,50.423,50.423,138.85000583143108,138.85000583143108,3,6269.721912800703,6410.632186421266,0.4370750754259266,0.36591376916130725,99.0,0.4537383400786826,99.0,99,99,0.6217555956981541,MG_PV2033,0.4537383400786826,5.0,99.0,0.0,0,MG_PV2033,0.4537383400786826,5.0,22195.028106426806,1,159.8489533617476,5.0,4.519155754566309,141.97062148010565,3.1206156486745726,9140.910273620562,0.4370750754259266,0.36591376916130725,99.0,0.3895451037091282,99.0,99,99,1.2444928214758415,MG_PV2041,0.3895451037091282,5.0,0.3305034087415626,55.36692617108006,1,Grid2041,0.3305034087415626,1.0,502.5282082661113,1,161.03495747050792,1.0,0.024520804380457728
0.0,2.653586,7.19356,143,0,0.001,0,0,1718.1,3.0,0.082,200.0,0.5,5,10.36,0.224,50.194,10.36,50.194,0.224,50.194,10.36,0.442,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.745,0.2,0,1,0.0,1.1389,57,Plateau,Pobè,0.2,0,1,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0980490286393125,0.00701240953779792,118.73864352985645,0.0,121.07043191399173,115.43220090263367,123.79145653448238,111.76600075684682,118.73864352985645,0,10.36,99,0.0,50.194,121.07043191399173,121.07043191399173,2,966.067157746697,987.7792511101999,0.4342594624295196,0.3657987556364843,99.0,1.3118530979791254,99.0,99,99,1.1956838378810657,SA_PV2033,1.1956838378810657,3.0,99.0,0.0,0,SA_PV2033,1.1956838378810657,3.0,7998.824783734071,1,66.06753323071008,3.0,0.6247645381828099,123.79145653448238,2.7210246204906525,4521.712093363502,0.4342594624295196,0.3657987556364843,99.0,47.956091138210475,99.0,99,99,1.244492821475845,SA_PV2041,1.244492821475845,3.0,99.0,0.0,0,SA_PV2041,1.244492821475845,3.0,77.4241187100314,1,28.454030929007306,3.0,0.014041410966573372
0.0,2.233562,7.194007,90,0,0.001,0,0,1763.1,3.0,0.111,200.0,0.5,5,17.661,0.1,22.041,17.661,22.041,0.1,22.041,17.661,0.945,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.434,0.2,0,0,0.0,1.125,90,Zou,Za-Kpota,0.2,0,0,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,74.73061480900056,0.0,76.1981739318829,72.64963693172749,77.91070690981408,70.34223823857492,74.73061480900056,0,17.661,99,22.041,22.041,76.1981739318829,76.1981739318829,3,3440.7010497077026,3518.029858401914,0.4354259306708882,0.3658464040967681,99.0,0.5171792636893262,99.0,99,99,0.6058863870279613,MG_PV2033,0.5171792636893262,5.0,99.0,0.0,0,MG_PV2033,0.5171792636893262,5.0,14087.597165731942,1,184.88103374137944,5.0,2.416726273335193,77.91070690981408,1.7125329779311755,77.32880869421184,0.4354259306708882,0.3658464040967681,99.0,0.3889839010437765,99.0,99,99,1.21272934976895,MG_PV2041,0.3889839010437765,5.0,0.3373816514184946,24.20209864023909,1,Grid2041,0.3373816514184946,1.0,278.3748198702205,1,162.55150905561598,1.0,0.013456538989275643
0.0,2.5993,7.194365,457,0,0.001,0,0,1719.2,3.0,0.166,200.0,0.5,5,11.142,3.272,50.259,11.142,50.259,3.272,50.259,11.142,4.845,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.496,0.2,0,2,0.0,1.1389,298,Plateau,Kétou,0.2,0,2,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,379.465455196814,0.0,386.917394298561,368.8987119755496,395.6132561976116,357.182254166986,379.465455196814,0,11.142,99,50.259,50.259,386.917394298561,386.917394298561,3,17471.11533018245,17863.773836551947,0.437638198025208,0.3659367718662718,99.0,0.3965509576302149,99.0,99,99,0.6213577762732656,MG_PV2033,0.3965509576302149,5.0,99.0,0.0,0,MG_PV2033,0.3965509576302149,5.0,53266.13251966442,1,137.66797074665018,5.0,12.58495587275992,395.6132561976116,8.695861899050556,9392.6585063695,0.437638198025208,0.3659367718662718,99.0,0.3814311415927777,99.0,99,99,1.2436965545472667,MG_PV2041,0.3814311415927777,5.0,0.32262159391667977,55.18684613038321,1,Grid2041,0.32262159391667977,1.0,1385.2258690678502,1,159.2971329522947,1.0,0.06832931464554434
0.0,1.825469,7.194563,171,0,0.001,0,0,1764.2,3.0,0.462,200.0,0.5,5,16.642,3.005,16.071,16.642,16.071,3.005,16.071,16.642,10.775,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.651,0.2,0,0,0.0,0.9907,66,Kouffo,Aplahoué,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.0737289748812726,0.00701240953779792,141.98816813710107,0.0,144.77653047057754,138.03431017028223,148.03034312864676,133.65025265329237,141.98816813710107,0,16.642,99,0.0,16.071,144.77653047057754,144.77653047057754,2,1155.2271606621346,1181.1905730059034,0.4495442186957292,0.36642311477123735,99.0,1.2120464352998424,99.0,99,99,1.1644396337509684,SA_PV2033,1.1644396337509684,3.0,99.0,0.0,0,SA_PV2033,1.1644396337509684,3.0,9315.086166830228,1,64.3411341365395,3.0,0.7275738204676558,148.03034312864676,3.253812658069222,25.96341234376885,0.4495442186957292,0.36642311477123735,99.0,43.70057730954532,99.0,99,99,1.2119731983775357,SA_PV2041,1.2119731983775357,3.0,99.0,0.0,0,SA_PV2041,1.2119731983775357,3.0,90.16478753746979,1,27.710503649885183,3.0,0.01635202127736138
0.0,2.51599,7.194749,58,0,0.001,0,0,1735.3,3.0,0.111,200.0,0.5,5,17.482,0.587,52.497,17.482,52.497,0.587,52.497,17.482,0.411,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.354,0.2,0,0,0.0,1.1154,58,Zou,Zagnanado,0.2,0,0,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,48.15972954357814,0.0,49.10548986721343,46.81865491155771,50.209122230769076,45.33166464263717,48.15972954357814,0,17.482,99,52.497,52.497,49.10548986721343,49.10548986721343,3,2217.340676478297,2267.174797636789,0.4354259306708882,0.3658464040967681,99.0,0.6066975668273699,99.0,99,99,0.6155928594300688,MG_PV2033,0.6066975668273699,5.0,99.0,0.0,0,MG_PV2033,0.6066975668273699,5.0,10772.027671572707,1,219.36503842444986,5.0,1.5823965460087093,50.209122230769076,1.103632363555647,49.83412115849211,0.4354259306708882,0.3658464040967681,99.0,0.40011452597282304,99.0,99,99,1.2321576191884138,MG_PV2041,0.40011452597282304,5.0,0.34390110939321766,57.644279856477986,1,Grid2041,0.34390110939321766,1.0,180.98351676580563,1,163.98895387837194,1.0,0.008671991793088753
0.0,2.152507,7.19514,1169,0,0.001,0,0,1768.5,3.0,0.185,200.0,0.5,5,8.524,1.471,12.783,8.524,12.783,1.471,12.783,8.524,0.993,99999.0,0.0,0,5.2,7.979381443298971,0,0,0,0,0,0,-0.741,0.2,0,0,0.0,1.3158,505,Zou,Bohicon,0.2,0,0,0.0,1.4100550769665305,7.979381443298971,29.257731958762893,77.13402061855672,109.0515463917526,1.1180710378266303,0.00701240953779792,970.6676523524628,0.0,989.7296147374568,943.638061924327,1011.973515306363,913.6675166766009,970.6676523524628,0,8.524,99,0.0,12.783,989.7296147374568,989.7296147374568,2,7897.4301217195025,8074.92268914562,0.4384024358385185,0.3659679898230095,99.0,0.7917764695880931,99.0,99,99,1.161608369727712,MG_PV2033,0.7917764695880931,5.0,99.0,0.0,0,MG_PV2033,0.7917764695880931,5.0,50980.11287023664,1,51.509131495231664,5.0,5.530166368076708,1011.973515306363,22.243900568906156,177.4925674261172,0.4384024358385185,0.3659679898230095,99.0,0.7609969604767939,99.0,99,99,1.2090263593879773,MG_PV2041,0.7609969604767939,5.0,99.0,0.0,0,MG_PV2041,0.7609969604767939,5.0,620.8205383906135,1,27.909697603055882,5.0,0.1242889663897128
0.0,2.56174,7.19611,355,0,0.001,0,0,1726.5,3.0,0.189,200.0,0.5,5,13.769,1.689,51.397,13.769,51.397,1.689,51.397,13.769,4.086,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.307,0.2,0,0,0.0,1.1389,146,Plateau,Kétou,0.2,0,0,0.0,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,294.77075841328,0.0,300.5594638424271,286.56245678625845,307.3144550331556,277.46105082993444,294.77075841328,0,13.769,99,51.397,51.397,300.5594638424271,300.5594638424271,3,13571.654140513718,13876.673330363108,0.43856332800974174,0.3659745620244279,99.0,0.40474915078194773,99.0,99,99,0.6187305467529676,MG_PV2033,0.40474915078194773,5.0,99.0,0.0,0,MG_PV2033,0.40474915078194773,5.0,42354.17823550731,1,140.91779940661638,5.0,9.73472460561595,307.3144550331556,6.754991190728504,305.01918984939016,0.43856332800974174,0.3659745620244279,99.0,0.3817871292596377,99.0,99,99,1.2384379476267933,MG_PV2041,0.3817871292596377,5.0,0.32420669025128235,56.43642592497474,1,Grid2041,0.32420669025128235,1.0,1078.411534938351,1,159.64662343579576,1.0,0.0530785704576982
