Country,X_deg,Y_deg,Pop,ElecPop,GridCellArea,NightLights,IsUrban,GHI,WindVel,TravelHours,Elevation,Slope,LandCover,SubstationDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,GridDistCurrent,GridDistPlan,TransformerDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,NumPeoplePerHH,PerCapitaDemand,AgriDemand,HealthDemand,EducationDemand,CommercialDemand,ElectrificationOrder,Conflict,mean_rwi,productive_multiplier_osm,n_health_combined,n_education_combined,anchor_load_kwh_yr,growth_factor,pop_2030_worldpop,admin1_name,admin2_name,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2033High,Pop2033Low,Pop2041High,Pop2041Low,Pop2026,ElecStart,GridDistCalibElec,FinalElecCode2026,MVConnectDist,minTDdist,Pop2033,NewConnections2033,Tier,EnergyPerSettlement2033,TotalEnergyPerCell,SADieselFuelCost2033,MGDieselFuelCost2033,MG_Hydro2033,MG_PV2033,MG_Wind2033,MG_Diesel2033,SA_Diesel2033,SA_PV2033,Minimum_Tech_Off_grid2033,Minimum_LCOE_Off_grid2033,Off_Grid_Code2033,Grid2033,MinGridDist2033,ElectrificationOrder2033,MinimumOverall2033,MinimumOverallLCOE2033,MinimumOverallCode2033,InvestmentCost2033,ElecStatusIn2033,InvestmentCapita2033,FinalElecCode2033,NewCapacity2033,Pop2041,NewConnections2041,EnergyPerSettlement2041,SADieselFuelCost2041,MGDieselFuelCost2041,MG_Hydro2041,MG_PV2041,MG_Wind2041,MG_Diesel2041,SA_Diesel2041,SA_PV2041,Minimum_Tech_Off_grid2041,Minimum_LCOE_Off_grid2041,Off_Grid_Code2041,Grid2041,MinGridDist2041,ElectrificationOrder2041,MinimumOverall2041,MinimumOverallLCOE2041,MinimumOverallCode2041,InvestmentCost2041,ElecStatusIn2041,InvestmentCapita2041,FinalElecCode2041,NewCapacity2041
0.0,1.879909,6.823398,113,0,0.001,0,0,1742.6,3.0,0.158,200.0,0.5,5,24.65,17.727,5.058,24.65,5.058,17.727,5.058,24.65,2.641,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.45,0.2,0,0,0.0,0.9907,60,Kouffo,Dogbo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,133.8233736953902,0.0,135.83757767308796,129.51164300153877,138.17667348829613,124.75379663514732,133.8233736953902,0,24.65,99,5.058,5.058,135.83757767308796,135.83757767308796,3,6133.696806269333,6239.317833801413,0.4373164136827615,0.36592362746343493,99.0,0.4516612834460308,99.0,99,99,0.6130140531211973,MG_PV2033,0.4516612834460308,5.0,99.0,0.0,0,MG_PV2033,0.4516612834460308,5.0,21634.99224936723,1,159.27103986965116,5.0,4.358951771840401,138.17667348829613,2.339095815208168,105.62102753208018,0.4373164136827615,0.36592362746343493,99.0,0.3856695127645111,99.0,99,99,1.2269959351415274,MG_PV2041,0.3856695127645111,5.0,0.3307459314237167,5.553931986857642,1,Grid2041,0.3307459314237167,1.0,376.8012728735777,1,161.0884301633639,1.0,0.01837987031059976
0.0,1.994956,6.823424,425,0,0.001,0,0,1730.2,3.0,0.326,200.0,0.5,5,18.185,13.161,10.675,18.185,10.675,13.161,10.675,18.185,4.161,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.482,0.2,0,0,0.0,0.9907,96,Kouffo,Lalo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,503.31799841186574,0.0,510.89354434568486,487.101312173929,519.6910286064235,469.20675725608504,503.31799841186574,0,18.185,99,10.675,10.675,510.89354434568486,510.89354434568486,3,23069.213651897935,23466.4608793416,0.4440738848741384,0.36619965992300996,99.0,0.3866587441913557,99.0,99,99,0.6174074031724646,MG_PV2033,0.3866587441913557,5.0,99.0,0.0,0,MG_PV2033,0.3866587441913557,5.0,68425.20047881061,1,133.9324037974381,5.0,16.51178224310791,519.6910286064235,8.797484260738656,397.24722744366306,0.4440738848741384,0.36619965992300996,99.0,0.3780462518601379,99.0,99,99,1.235789571481704,MG_PV2041,0.3780462518601379,5.0,0.32110691890928345,11.721673380724662,1,Grid2041,0.32110691890928345,1.0,1398.4759802894623,1,158.96316933814475,1.0,0.06912783081420242
0.0,1.972998,6.823508,121,0,0.001,0,0,1731.6,3.0,0.372,200.0,0.5,5,18.976,13.281,9.696,18.976,9.696,13.281,9.696,18.976,4.737,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.559,0.2,0,0,0.0,0.9907,40,Kouffo,Lalo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,143.2975948419665,0.0,145.4543973313597,138.6806088777539,147.9590928502994,133.585923830556,143.2975948419665,0,18.976,99,9.696,9.696,145.4543973313597,145.4543973313597,3,6567.9408279521185,6681.039450353726,0.4459241448432058,0.3662752402393221,99.0,0.4475579647861774,99.0,99,99,0.6169082287878254,MG_PV2033,0.4475579647861774,5.0,99.0,0.0,0,MG_PV2033,0.4475579647861774,5.0,22920.290281945498,1,157.5771561565841,5.0,4.697200769203678,147.9590928502994,2.5046955189397124,113.09862240160764,0.4459241448432058,0.3662752402393221,99.0,0.38683175266946107,99.0,99,99,1.2347904346140226,MG_PV2041,0.38683175266946107,5.0,0.33007681734745853,10.646683381686774,1,Grid2041,0.33007681734745853,1.0,403.1079518644846,1,160.94090032752894,1.0,0.01968110006710234
0.0,1.696746,6.82353,1314,0,0.001,0,0,1766.7,3.0,0.164,200.0,0.5,5,12.955,7.407,3.243,12.955,3.243,7.407,3.243,12.955,1.566,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.212,0.2,0,1,0.0,0.9907,907,Kouffo,Djakotomey,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,1556.1408233251566,0.0,1579.5626288711292,1506.0026451683357,1606.7623802090363,1450.6768918458724,1556.1408233251566,0,12.955,99,4.658057675578532,3.243,1579.5626288711292,1579.5626288711292,3,71324.58056139738,72552.77551871732,0.43755775193959634,0.36593348576556256,99.0,0.36988087280529564,99.0,99,99,0.604651773911246,MG_PV2033,0.36988087280529564,5.0,0.36045585074565895,1.1952556087940978,2,Grid2033,0.36045585074565895,1.0,455487.6044996663,0,288.36311784939545,99.0,0.0,1606.7623802090363,1606.7623802090363,72552.77551871732,0.43755775193959634,0.36593348576556256,99.0,0.38037757985535947,99.0,99,99,0.5827168987484396,MG_PV2041,0.38037757985535947,5.0,0.3619614804228764,1.1628972519420153,2,Grid2041,0.3619614804228764,1.0,269889.4848727421,1,167.9710006887453,1.0,12.625427302371733
0.0,1.713746,6.82361,369,0,0.001,0,0,1767.4,3.0,0.191,200.0,0.5,5,13.458,9.283,2.744,13.458,2.744,9.283,2.744,13.458,3.76,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.132,0.2,0,1,0.0,0.9907,198,Kouffo,Dogbo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,436.99845038583163,0.0,443.5758067377828,422.918551040423,451.2140930724006,407.3818668882244,436.99845038583163,0,13.458,99,2.744,2.744,443.5758067377828,443.5758067377828,3,20029.50550011844,20374.40956347541,0.43864377409535343,0.3659778481251371,99.0,0.38454831900412056,99.0,99,99,0.6044122943131144,MG_PV2033,0.38454831900412056,5.0,99.0,0.0,0,MG_PV2033,0.38454831900412056,5.0,59196.311081626554,1,133.4525241964337,5.0,14.034367532317114,451.2140930724006,7.638286334617817,344.9040633569695,0.43864377409535343,0.3659778481251371,99.0,0.37267766124705803,99.0,99,99,1.2097788370361218,MG_PV2041,0.37267766124705803,5.0,0.3218580698389383,3.013046534586274,1,Grid2041,0.3218580698389383,1.0,1215.4712399228972,1,159.12878709642058,1.0,0.060019222518684134
0.0,2.333985,6.823761,2456,0,0.001,0,1,1708.6,3.0,0.275,200.0,0.5,5,35.38,18.336,13.825,35.38,13.825,18.336,13.825,35.38,2.581,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.261,0.2,0,0,0.0,2.0,1225,Atlantique,Zè,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,2908.5858919989228,0.0,2952.363635089416,2814.872523998046,3003.2027441350024,2711.4630489904584,2908.5858919989228,0,35.38,99,13.825,13.825,2952.363635089416,2952.363635089416,3,133312.91465661488,135608.5362815599,0.4420225096910418,0.36611586435492466,99.0,0.3716240017294169,99.0,99,99,0.6252126237674108,MG_PV2033,0.3716240017294169,5.0,99.0,0.0,0,MG_PV2033,0.3716240017294169,5.0,377591.2896101669,1,127.89457407021986,5.0,96.62495186913833,3003.2027441350024,50.839109045586156,2295.6216249450245,0.4420225096910418,0.36611586435492466,99.0,0.375697735927507,99.0,99,99,1.2514123355832998,MG_PV2041,0.375697735927507,5.0,0.315114126847342,15.180527820938496,1,Grid2041,0.315114126847342,1.0,8014.371030529676,1,157.64184662133616,1.0,0.3994775352463081
0.0,1.677881,6.823954,7329,3078,0.001,50,1,1766.3,3.0,0.12,200.0,0.5,5,11.589,5.332,3.135,11.589,3.135,5.332,3.135,11.589,0.0,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.269,0.2,0,0,0.0,0.9907,3794,Kouffo,Djakotomey,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,8679.57084790721,3645.2065861452297,8810.208909434174,8399.91886334759,8961.918938015242,8091.332526893759,8679.57084790721,0,11.589,99,3.135,3.135,8810.208909434174,8810.208909434174,3,397821.8043641411,404672.2159639872,0.43578793805614047,0.3658611915499596,99.0,0.36097247729811843,99.0,99,99,0.6047887046192598,MG_PV2033,0.36097247729811843,5.0,0.32828493233743383,3.4423837047842447,1,Grid2033,0.32828493233743383,1.0,2432189.1849426273,0,276.0648708724924,99.0,0.0,8961.918938015242,8961.918938015242,404672.2159639872,0.43578793805614047,0.3658611915499596,99.0,0.37131239229924173,99.0,99,99,0.5828488620386503,MG_PV2041,0.37131239229924173,5.0,0.33039261960842636,3.4423837047842447,1,Grid2041,0.33039261960842636,1.0,1442963.3188538132,1,161.01053009227286,1.0,70.41990616368527
0.0,2.30112,6.824094,2209,0,0.001,0,1,1704.3,3.0,0.188,200.0,0.5,5,33.41,19.763,15.634,33.41,15.634,19.763,15.634,33.41,0.0,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.213,0.2,0,0,0.0,2.0,1138,Atlantique,Zè,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,2616.06931409838,0.0,2655.4443281402773,2531.780702569904,2701.170546333152,2438.7711218322165,2616.06931409838,0,33.41,99,15.634,15.634,2655.4443281402773,2655.4443281402773,3,119905.63048715892,121970.38137050728,0.4385231049669359,0.3659729189740733,99.0,0.3733582955819813,99.0,99,99,0.6267900539629164,MG_PV2033,0.3733582955819813,5.0,99.0,0.0,0,MG_PV2033,0.3733582955819813,5.0,341294.7078114892,1,128.52640298074434,5.0,87.12664723096792,2701.170546333152,45.72621819287451,2064.7508833483544,0.4385231049669359,0.3659729189740733,99.0,0.37667474933740513,99.0,99,99,1.2545696864270732,MG_PV2041,0.37667474933740513,5.0,0.3153464529330433,17.16689851374701,1,Grid2041,0.3153464529330433,1.0,7210.707777276444,1,157.69307111428876,1.0,0.3593020665142893
0.0,2.104374,6.824511,106,0,0.001,0,0,1729.5,3.0,0.043,200.0,0.5,5,19.243,16.615,16.452,19.243,16.452,16.615,16.452,19.243,0.377,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.103,0.2,0,0,0.0,2.0,82,Atlantique,Toffo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,125.53343019213592,0.0,127.42286047210023,121.48879785985052,129.61705654654327,117.02568533916474,125.53343019213592,0,19.243,99,16.452,16.452,127.42286047210023,127.42286047210023,3,5753.733287296897,5852.81141931814,0.4326907637600928,0.3657346766726544,99.0,0.459655528468381,99.0,99,99,0.6176572934194844,MG_PV2033,0.459655528468381,5.0,99.0,0.0,0,MG_PV2033,0.459655528468381,5.0,20674.617630929402,1,162.25202883007165,5.0,4.119899566382236,129.61705654654327,2.1941960744430418,99.07813202124251,0.4326907637600928,0.3657346766726544,99.0,0.38850790912909655,99.0,99,99,1.2362897465034122,MG_PV2041,0.38850790912909655,5.0,0.3313925167550214,18.06510261917397,1,Grid2041,0.3313925167550214,1.0,353.77241135195914,1,161.2309927415024,1.0,0.017241294273659807
0.0,1.64695,6.824526,881,0,0.001,0,0,1764.9,3.0,0.161,200.0,0.5,5,13.116,1.964,5.644,13.116,5.644,1.964,5.644,13.116,2.593,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.233,0.2,0,0,0.0,0.9907,411,Kouffo,Djakotomey,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,1043.3486037667146,0.0,1059.0522648671727,1009.7323671181916,1077.2889322406097,972.6380073943786,1043.3486037667146,0,13.116,99,5.644,5.644,1059.0522648671727,1059.0522648671727,3,47821.122887816666,48644.593022823414,0.43743708281117893,0.36592855661449875,99.0,0.367549861351167,99.0,99,99,0.6052684508861682,MG_PV2033,0.367549861351167,5.0,99.0,0.0,0,MG_PV2033,0.367549861351167,5.0,134323.82866346685,1,126.83399405251626,5.0,33.55499167920769,1077.2889322406097,18.236667373437058,823.4701350067455,0.43743708281117893,0.36592855661449875,99.0,0.3691736566329306,99.0,99,99,1.2114925018854592,MG_PV2041,0.3691736566329306,5.0,0.3179726201765708,6.19738871764028,1,Grid2041,0.3179726201765708,1.0,2886.355687011383,1,158.2721024574674,1.0,0.1432979269348524
0.0,2.007567,6.824534,1433,0,0.001,0,0,1729.1,3.0,0.281,200.0,0.5,5,17.538,13.344,11.065,17.538,11.065,13.344,11.065,17.538,3.801,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.489,0.2,0,0,0.0,0.9907,394,Kouffo,Lalo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,1697.069862880479,0.0,1722.6128212879207,1642.3910125770358,1752.2758682188348,1582.054783877576,1697.069862880479,0,17.538,99,11.065,11.065,1722.6128212879207,1722.6128212879207,3,77783.9603839288,79123.38456493296,0.4422638479478767,0.3661257226570524,99.0,0.3745604757125528,99.0,99,99,0.6178001786877559,MG_PV2033,0.3745604757125528,5.0,99.0,0.0,0,MG_PV2033,0.3745604757125528,5.0,222608.8883631037,1,129.22746516925898,5.0,55.70926257843389,1752.2758682188348,29.663046930914106,1339.4241810041628,0.4422638479478767,0.3661257226570524,99.0,0.37353173513794913,99.0,99,99,1.2365757426277457,MG_PV2041,0.37353173513794913,5.0,0.3164337918519587,12.149912501893992,1,Grid2041,0.3164337918519587,1.0,4684.768455556653,1,157.93281339127375,1.0,0.23308278013353428
0.0,2.360484,6.824811,193,0,0.001,0,0,1706.4,3.0,0.308,200.0,0.5,5,33.2,17.633,15.152,33.2,15.152,17.633,15.152,33.2,6.164,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.46,0.2,0,0,0.0,2.0,79,Atlantique,Zè,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.08511484849847,0.00701240953779792,228.56558516115314,0.0,232.0057742558051,221.20130176369008,236.00086710832878,213.07506858923392,228.56558516115314,0,33.2,99,15.152,15.152,232.0057742558051,232.0057742558051,3,10476.13702309718,10656.533999324538,0.4433498701036337,0.3661700850166269,99.0,0.4203518168415174,99.0,99,99,0.6260186878627512,MG_PV2033,0.4203518168415174,5.0,99.0,0.0,0,MG_PV2033,0.4203518168415174,5.0,34054.317866589525,1,146.78219960612657,5.0,7.60287406296832,236.00086710832878,3.995092852523669,180.39697622735744,0.4433498701036337,0.3661700850166269,99.0,0.3870983900598254,99.0,99,99,1.2530257363910358,MG_PV2041,0.3870983900598254,5.0,0.32607280736563116,16.441660184448818,1,Grid2041,0.32607280736563116,1.0,639.4468709329242,1,160.05807487778176,1.0,0.031392167875626015
0.0,2.023464,6.825032,564,0,0.001,0,0,1728.4,3.0,0.245,200.0,0.5,5,17.69,13.472,12.108,17.69,12.108,13.472,12.108,17.69,4.564,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.495,0.2,0,0,0.0,0.9907,128,Kouffo,Lalo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,667.9325908336289,0.0,677.9857859081559,646.4120942731669,689.6605650212302,622.6649672763106,667.9325908336289,0,17.69,99,12.108,12.108,677.9857859081559,677.9857859081559,3,30614.20352863632,31141.373966938027,0.44081581840686734,0.3660665728442863,99.0,0.3806069996312941,99.0,99,99,0.6180503870452433,MG_PV2033,0.3806069996312941,5.0,99.0,0.0,0,MG_PV2033,0.3806069996312941,5.0,89200.73836824125,1,131.56726914083848,5.0,21.934926146292764,689.6605650212302,11.67477911307435,527.1704383017078,0.44081581840686734,0.3660665728442863,99.0,0.3769878030676408,99.0,99,99,1.2370765543726168,MG_PV2041,0.3769878030676408,5.0,0.3197531343960366,13.295177638764796,1,Grid2041,0.3197531343960366,1.0,1852.3750887449096,1,158.66467971719243,1.0,0.09173669783343562
0.0,1.768949,6.825094,369,0,0.001,0,0,1757.2,3.0,0.071,200.0,0.5,5,16.165,15.385,0.0,16.165,0.0,15.385,0.0,16.165,1.251,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.325,0.2,0,0,0.0,1.2246,147,Kouffo,Dogbo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,436.99845038583163,0.0,443.5758067377828,422.918551040423,451.2140930724006,407.3818668882244,436.99845038583163,0,16.165,99,0.0,0.0,443.5758067377828,443.5758067377828,3,20029.50550011844,20374.40956347541,0.4338170089586556,0.3657806820825836,99.0,0.3861567384505377,99.0,99,99,0.6079207198776453,MG_PV2033,0.3861567384505377,5.0,99.0,0.0,0,MG_PV2033,0.3861567384505377,5.0,59432.55999558396,1,133.98512518676918,5.0,14.115832675061045,451.2140930724006,7.638286334617817,344.9040633569695,0.4338170089586556,0.3657806820825836,99.0,0.3743310213547737,99.0,99,99,1.2168012272806974,MG_PV2041,0.3743310213547737,5.0,0.3218580698389383,0.0,1,Grid2041,0.3218580698389383,1.0,1215.4712399228972,1,159.12878709642058,1.0,0.060019222518684134
0.0,2.663075,6.825181,46,0,0.001,0,0,1694.8,3.0,0.243,200.0,0.5,5,9.714,4.451,9.535,9.714,9.535,4.451,9.535,9.714,5.393,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.039,0.2,0,0,0.0,1.1389,27,Plateau,Sakété,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.1027400913578382,0.00701240953779792,54.476771592813705,0.0,55.29671303506236,52.72155378823702,56.248911331518784,50.7847313735998,54.476771592813705,0,9.714,99,9.535,9.535,55.29671303506236,55.29671303506236,3,2496.903124676012,2539.899295175797,0.4407353723212557,0.366063286743577,99.0,0.5867628524404553,99.0,99,99,0.6303034511263856,MG_PV2033,0.5867628524404553,5.0,99.0,0.0,0,MG_PV2033,0.5867628524404553,5.0,11681.188402443191,1,211.24561951876635,5.0,1.8244867196589765,56.248911331518784,0.9521982964564231,42.99617049978488,0.4407353723212557,0.366063286743577,99.0,0.40517130130867196,99.0,99,99,1.2616020277187117,MG_PV2041,0.40517130130867196,5.0,0.34203602840969943,10.514626771096987,1,Grid2041,0.34203602840969943,1.0,155.7584366897887,1,163.5777308880293,1.0,0.007482071099890174
0.0,1.884396,6.825215,77,0,0.001,0,0,1742.2,3.0,0.171,200.0,0.5,5,24.451,17.603,5.537,24.451,5.537,17.603,5.537,24.451,2.983,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.632,0.2,0,0,0.0,0.9907,56,Kouffo,Lalo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,91.18937853579685,0.0,92.56188921086525,88.25129655857066,94.15578635928144,85.00922425580835,91.18937853579685,0,24.451,99,5.537,5.537,92.56188921086525,92.56188921086525,3,4179.5987086968025,4251.570559316007,0.43783931323923714,0.3659449871180449,99.0,0.4929791016554498,99.0,99,99,0.613154797938812,MG_PV2033,0.4929791016554498,5.0,99.0,0.0,0,MG_PV2033,0.4929791016554498,5.0,16226.154851043148,1,175.3006014611299,5.0,2.9709411279193296,94.15578635928144,1.5938971484161897,71.97185061920527,0.43783931323923714,0.3659449871180449,99.0,0.38996698444244576,99.0,99,99,1.2272776469852145,MG_PV2041,0.38996698444244576,5.0,0.3349532300287977,6.079897471575873,1,Grid2041,0.3349532300287977,1.0,258.23696435783074,1,162.01607777166393,1.0,0.012524336406337926
0.0,1.848886,6.82523,1544,648,0.001,50,0,1752.1,3.0,0.12,200.0,0.5,5,22.017,19.88,3.432,22.017,3.432,19.88,3.432,22.017,0.0,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.178,0.2,0,2,0.0,1.2246,900,Kouffo,Dogbo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,1828.524681289225,767.41191287268,1856.0461940464409,1769.6104141095207,1888.0069368666302,1704.6005487138714,1828.524681289225,0,22.017,99,3.432,3.432,1856.0461940464409,1856.0461940464409,3,83809.09618477745,85252.2719945963,0.43578793805614047,0.3658611915499596,99.0,0.3697662921617411,99.0,99,99,0.6096902511095249,MG_PV2033,0.3697662921617411,5.0,0.3551618616511838,1.3735563642234963,2,Grid2033,0.3551618616511838,1.0,531459.0425988757,0,286.33934020802604,99.0,0.0,1888.0069368666302,1888.0069368666302,85252.2719945963,0.43578793805614047,0.3658611915499596,99.0,0.3802876321480413,99.0,99,99,0.5875725957530211,MG_PV2041,0.3802876321480413,5.0,0.3779445525561746,3.7685042662901207,1,Grid2041,0.3779445525561746,1.0,323783.8130237927,1,171.49503357289038,1.0,14.835357499894945
0.0,2.640782,6.825252,121,0,0.001,0,0,1696.6,3.0,0.243,200.0,0.5,5,9.563,2.118,9.342,9.563,9.342,2.118,9.342,9.563,2.978,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.69,0.2,0,0,0.0,1.1389,78,Plateau,Sakété,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.1180710378266303,0.00701240953779792,143.2975948419665,0.0,145.4543973313597,138.6806088777539,147.9590928502994,133.585923830556,143.2975948419665,0,9.563,99,9.342,9.342,145.4543973313597,145.4543973313597,3,6567.9408279521185,6681.039450353726,0.4407353723212557,0.366063286743577,99.0,0.4533923646885016,99.0,99,99,0.629634733566544,MG_PV2033,0.4533923646885016,5.0,99.0,0.0,0,MG_PV2033,0.4533923646885016,5.0,23201.302823542912,1,159.50911934747506,5.0,4.79410164561658,147.9590928502994,2.5046955189397124,113.09862240160764,0.4407353723212557,0.366063286743577,99.0,0.39282917086311175,99.0,99,99,1.2602635368252042,MG_PV2041,0.39282917086311175,5.0,0.33007681734745853,10.445019635376381,1,Grid2041,0.33007681734745853,1.0,403.1079518644846,1,160.94090032752894,1.0,0.01968110006710234
0.0,2.668471,6.825403,10,0,0.001,0,0,1694.0,3.0,0.245,200.0,0.5,5,9.822,5.024,9.657,9.822,9.657,5.024,9.657,9.822,5.948,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.039,0.2,0,0,0.0,1.1389,8,Plateau,Sakété,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.1027400913578382,0.00701240953779792,11.84277643322037,0.0,12.021024572839643,11.461207345268917,12.228024202504082,11.040158994260825,11.84277643322037,0,9.822,99,0.0,9.657,12.021024572839643,12.021024572839643,3,542.8050271034808,552.1520206903906,0.44081581840686734,0.3660665728442863,99.0,1.3347941217076809,99.0,99,99,0.6306011150938597,SA_PV2033,0.6306011150938597,3.0,99.0,0.0,0,SA_PV2033,0.6306011150938597,3.0,2370.2879137848413,1,197.17852662411826,3.0,0.3560311078994364,12.228024202504082,0.2069996296644394,9.34699358690974,0.44081581840686734,0.3660665728442863,99.0,63.11425088099347,99.0,99,99,1.262197825606641,SA_PV2041,1.262197825606641,3.0,99.0,0.0,0,SA_PV2041,1.262197825606641,3.0,33.8050474124293,1,163.30969996047628,3.0,0.0061307841971072665
0.0,2.608676,6.825741,10069,4228,0.001,50,1,1699.1,3.0,0.205,200.0,0.5,5,7.839,1.228,7.52,7.839,7.52,1.228,7.52,7.839,0.0,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,-0.28,0.2024,0,0,0.0,1.1389,8112,Plateau,Sakété,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.1180710378266303,0.00701240953779792,11924.49159060959,5007.125875965572,12103.969642392236,11540.289675951271,12312.39756950136,11116.336091321224,11924.49159060959,0,7.839,99,7.52,7.52,12103.969642392236,12103.969642392236,3,546550.3817904948,555961.8696331542,0.4392068966946348,0.3660008508301017,99.0,0.3714475573325742,99.0,99,99,0.6287083096751213,MG_PV2033,0.3714475573325742,5.0,0.3325438391727988,8.407894204456259,1,Grid2033,0.3325438391727988,1.0,3361187.144814906,0,277.6929589316616,99.0,0.0,12312.39756950136,12312.39756950136,555961.8696331542,0.4392068966946348,0.3660008508301017,99.0,0.38208404437363946,99.0,99,99,0.6059007386374365,MG_PV2041,0.38208404437363946,5.0,0.33462592023221277,8.407894204456259,1,Grid2041,0.33462592023221277,1.0,1993917.8132882635,1,161.94391076416608,1.0,96.74690069070091
0.0,2.206178,6.825832,80,0,0.001,0,0,1730.6,3.0,0.067,200.0,0.5,5,25.811,24.488,19.423,25.811,19.423,24.488,19.423,25.811,0.243,99999.0,0.0,0,5.2,45.154639175257735,0,0,0,0,0,0,0.22,0.2,0,1,0.0,2.0,42,Atlantique,Toffo,7.97938144329897,45.154639175257735,165.56701030927837,436.4948453608248,617.1134020618557,1.0980490286393125,0.00701240953779792,94.74221146576296,0.0,96.16819658271714,91.68965876215134,97.82419362003266,88.3212719540866,94.74221146576296,0,25.811,99,19.423,19.423,96.16819658271714,96.16819658271714,3,4342.440216827847,4417.216165523125,0.4336561167874323,0.3657741098811651,99.0,0.4900361478648302,99.0,99,99,0.6172646995082621,MG_PV2033,0.4900361478648302,5.0,99.0,0.0,0,MG_PV2033,0.4900361478648302,5.0,16738.205847367746,1,174.051364610656,5.0,3.1073818002080538,97.82419362003266,1.6559970373155153,74.77594869527792,0.4336561167874323,0.3657741098811651,99.0,0.3914448672987077,99.0,99,99,1.235503938852215,MG_PV2041,0.3914448672987077,5.0,0.3344968911908252,21.327406283261364,1,Grid2041,0.3344968911908252,1.0,268.1315249598632,1,161.91546175379807,1.0,0.013012297565026367
