X_deg,Y_deg,tech_vanilla,tech_extended,tech_changed,lcoe_vanilla,lcoe_extended,lcoe_delta,investment_vanilla,investment_extended,investment_delta,new_connections_vanilla,new_connections_extended,admin1_name,admin2_name
2.104374,6.824511,Grid,Grid,False,0.3313925167550214,0.271920148952087,-0.05947236780293441,21028.390042281357,267284.0678709043,246255.67782862292,2.1941960744430418,183.5229984986732,Atlantique,Toffo
1.64695,6.824526,Grid,Grid,False,0.3179726201765708,0.3193706343953166,0.0013980142187458022,137210.18435047823,97870.56922461693,-39339.615125861295,18.236667373437054,16.592541741733157,Kouffo,Djakotomey
2.007567,6.824534,Grid,Grid,False,0.3164337918519587,0.3175284528149986,0.0010946609630398951,227293.65681866035,158205.591808172,-69088.06501048835,29.663046930914103,27.00093661871483,Kouffo,Lalo
2.360484,6.824811,Grid,Grid,False,0.3260728073656311,0.3236589383489526,-0.002413869016678505,34693.76473752245,47159.046430954026,12465.281693431578,3.995092852523669,7.344863660904821,Atlantique,Zè
2.023464,6.825032,Grid,Grid,False,0.3197531343960366,0.3215026798042438,0.0017495454082072093,91053.11345698616,65387.63720153216,-25665.476255454,11.67477911307435,10.617704463173254,Kouffo,Lalo
1.768949,6.825094,Grid,Grid,False,0.3218580698389383,0.3226996682679146,0.0008415984289762979,60648.03123550685,53220.12071823017,-7427.9105172766795,7.638286334617817,8.581693033855117,Kouffo,Dogbo
2.663075,6.825181,Grid,MG_PV,True,0.3420360284096994,0.3945082212364769,0.05247219282677751,11836.946839132981,34200.286279994914,22363.339440861935,0.9521982964564232,45.01507510344814,Plateau,Sakété
1.884396,6.825215,Grid,SA_PV,True,0.3349532300287977,1.2272776469852194,0.8923244169564217,16484.391815400977,4232.896780238393,-12251.495035162585,1.5938971484161897,1.4461389591418907,Kouffo,Lalo
1.848886,6.82523,Grid,Grid,False,0.3779445525561746,0.1930776937716763,-0.1848668587844983,855242.8556226684,2099906.7344369213,1244663.878814253,1888.0069368666304,1636.1248451060958,Kouffo,Dogbo
2.640782,6.825252,Grid,SA_PV,True,0.3300768173474585,1.2602635368252089,0.9301867194777504,23604.410775407396,7835.436581854051,-15768.974193553346,2.5046955189397124,2.6068557552952427,Plateau,Sakété
2.668471,6.825403,SA_PV,SA_PV,False,1.262197825606641,0.60772487899579,-0.6544729466108511,2404.0929611972706,9478.695888787839,7074.6029275905685,0.2069996296644394,9.522419733421724,Plateau,Sakété
2.608676,6.825741,Grid,Grid,False,0.3346259202322127,0.3389937853749707,0.004367865142757998,5355104.95810317,4329926.80074605,-1025178.15735712,12312.39756950136,9926.689734831534,Plateau,Sakété
2.206178,6.825832,Grid,Grid,False,0.3344968911908252,0.3216336219286678,-0.012863269262157417,17006.33737232761,216829.80560931444,199823.46823698684,1.6559970373155153,138.50792339522505,Atlantique,Toffo
1.833446,6.825852,Grid,Grid,False,0.328597919949317,0.2791718623156472,-0.04942605763366975,26350.988151920516,220495.74287084554,194144.75471892502,2.9393947412350485,149.76169217108708,Kouffo,Dogbo
2.593329,6.825872,Grid,Grid,False,0.3264833202786177,0.2864433906921542,-0.04003992958646352,33230.10153205536,270261.24134523177,237031.1398131764,3.78809322285926,180.06030041379256,Plateau,Sakété
2.269381,6.82588,Grid,Grid,False,0.3361299001607851,0.3321217559865036,-0.004008144174281469,15560.965727587514,20125.514725038673,4564.548997451158,1.4489974076510777,2.663940187892948,Atlantique,Toffo
2.102017,6.826177,Grid,Grid,False,0.3349532300287977,0.3432755646669198,0.008322334638122098,16547.65851776656,122871.8846222177,106324.22610445114,1.5938971484161897,76.17935786737378,Atlantique,Toffo
2.131464,6.826416,Grid,Grid,False,0.3188525818784181,0.2663670206722284,-0.05248556120618969,111363.11001909155,1745356.8999900327,1633993.7899709411,14.448574150577883,1208.4816316233384,Atlantique,Toffo
1.687614,6.826445,Grid,Grid,False,0.3182239665062189,0.216838007959012,-0.10138595854720692,128288.9634985967,941131.2183885316,812842.2548899349,17.015369558416864,704.6590602732074,Kouffo,Djakotomey
1.987276,6.826459,Grid,SA_PV,True,0.3294709541271818,1.2350043993401778,0.905533445212996,24556.328299419452,7117.926306194302,-17438.40199322515,2.670295222671257,2.4165743133028883,Kouffo,Lalo
2.19879,6.826516,Grid,Grid,False,0.3410661368312276,0.3537008640432231,0.012634727211995489,12194.306257323673,87485.84554964355,75291.53929231988,1.014298185355749,84.83610307957535,Atlantique,Toffo
2.18137,6.826723,Grid,MG_PV,True,0.3388652485347399,0.3795282573679333,0.04066300883319335,13436.675235899656,37244.09085130872,23807.415615409063,1.1798978890873002,51.07479675198923,Atlantique,Toffo
1.974421,6.826852,Grid,SA_PV,True,0.3337907200281346,1.2345052636129614,0.9007145435848268,17771.74677257052,4706.017022643671,-13065.72974992685,1.759496852147734,1.5983641127357515,Kouffo,Lalo
1.949033,6.82703,Grid,SA_PV,True,0.3325495057477636,1.2334370444635994,0.9008875387158357,19306.160475739183,5261.700244636992,-14044.460231102192,1.966496481812172,1.78864555472812,Kouffo,Lalo
1.737271,6.827044,Grid,Grid,False,0.3671300421991699,0.3180946301442258,-0.049035412054944105,547275.3888398221,133367.17738917706,-413908.2114506451,1204.4603839466522,22.947941904277627,Kouffo,Djakotomey
2.557454,6.827067,Grid,Grid,False,0.3287884700777442,0.3263392778294525,-0.0024491922482917095,26359.104592738342,33837.97468098843,7478.870088250089,2.877294852335723,5.023430068598117,Ouémé,Bonou
1.707796,6.827097,Grid,Grid,False,0.3187074939627531,0.2132256478528432,-0.1054818461099099,113597.50970925571,824061.3134207325,710463.8037114767,14.986773187705351,620.6886317148522,Kouffo,Djakotomey
2.674818,6.827332,Grid,Grid,False,0.3401814383071242,0.3436197800120724,0.003438341704948167,12785.216264522354,11174.309758844145,-1610.9065056782092,1.0763980742550814,1.1226605077548797,Plateau,Sakété
1.662329,6.827354,Grid,Grid,False,0.3179847859525815,0.2233144300219312,-0.09467035593065032,136700.92266274113,1015410.9664871738,878710.0438244327,18.174567484537647,752.271158940316,Kouffo,Djakotomey
2.154782,6.827381,Grid,MG_PV,True,0.3396330548117766,0.3929606495540041,0.053327594742227535,12976.632491339067,32169.813215951242,19193.180724612175,1.1177980001879604,42.41805153978768,Atlantique,Toffo
2.163422,6.827636,Grid,Grid,False,0.3189400297607546,0.277960684453418,-0.0409793453073366,109034.30501821714,1737927.6446743528,1628893.3396561358,14.13807470608117,1182.5113959867338,Atlantique,Toffo
1.952211,6.827888,Grid,SA_PV,True,0.3280040248560608,1.2334370444635994,0.9054330196075386,28068.231870863307,8396.330177612219,-19671.901693251086,3.146394370899486,2.854221629885302,Kouffo,Lalo
1.719365,6.827903,Grid,Grid,False,0.3703909322479372,0.1949169871965187,-0.17547394505141847,599170.4777992293,1191453.8430199777,592283.3652207484,1320.626613870441,925.4060631843472,Kouffo,Djakotomey
2.590291,6.828022,Grid,Grid,False,0.3383862433190986,0.3461853791949721,0.0077991358758734974,13872.825935474366,127563.72365640776,113690.8977209334,1.2212978150201792,78.77638143103424,Plateau,Sakété
2.554646,6.828041,Grid,SA_PV,True,0.3420360284096994,1.2556748394277948,0.9136388110180954,11812.088904028393,8965.965737379598,-2846.1231666487947,0.9521982964564232,1.00849164255947,Ouémé,Bonou
2.120447,6.828124,Grid,Grid,False,0.3226344167655781,0.2072696078345172,-0.11536480893106088,54107.34412816453,732875.1375521442,678767.7934239797,6.665388075194926,557.4943916657809,Atlantique,Toffo
1.86193,6.828235,Grid,Grid,False,0.3352725515151969,0.3383130259675048,0.003040474452307873,16141.275994106541,13765.138478575436,-2376.1375155311052,1.5524972224832965,1.5983641127357515,Kouffo,Dogbo
1.999459,6.828354,Grid,Grid,False,0.3298427561835164,0.3336373353162136,0.0037945791326972067,23796.198378062993,18012.487241108156,-5783.711136954837,2.566795407839038,2.321433592306704,Kouffo,Lalo
2.201095,6.828824,Grid,Grid,False,0.3342066791823573,0.3518951129482989,0.01768843376594159,17311.936459750326,78065.91314795834,60753.976688208015,1.6973969632483945,75.31368334615362,Atlantique,Toffo
2.660869,6.828948,Grid,MG_PV,True,0.3361299001607851,0.3693285382201979,0.03319863805941281,15621.26962797406,48205.6367359077,32584.367107933638,1.4489974076510777,68.38828717639237,Plateau,Sakété
1.996815,6.829037,Grid,Grid,False,0.3342066791823573,0.3388170591595399,0.00461037997718261,17315.671043404684,13506.634396123914,-3809.036647280769,1.6973969632483945,1.5412796801380608,Kouffo,Lalo
1.940365,6.829105,Grid,MG_PV,True,0.3248247556892054,0.8199073643005463,0.49508260861134096,39833.39272173277,14030.189672330425,-25803.20304940235,4.74029151931569,4.3003605890271785,Kouffo,Lalo
2.551015,6.829111,Grid,Grid,False,0.3243605842165554,0.3225073219187268,-0.0018532622978286173,42788.691464159645,55979.38450975315,13190.693045593507,5.071490926778722,8.8671151968436,Ouémé,Bonou
2.114682,6.829153,Grid,Grid,False,0.3318949627951512,0.2722485366418531,-0.05964642615329807,20247.85610675951,254802.08382949745,234554.22772273794,2.090696259610837,174.86625328647162,Atlantique,Toffo
1.844199,6.829363,Grid,Grid,False,0.3253063857332239,0.314226973428772,-0.011079412304451919,37290.918677214126,351376.28239054885,314085.3637133347,4.429792074819034,226.80672455968104,Kouffo,Dogbo
2.153469,6.829532,Grid,MG_PV,True,0.3410661368312276,0.4015478196245349,0.06048168279330729,12194.306257323673,29602.885693051372,17408.579435727697,1.014298185355749,38.08967893368689,Atlantique,Toffo
2.632647,6.829571,Grid,SA_PV,True,0.3309244141284658,1.2597437792833617,0.9288193651548959,22036.648109219743,6231.462446454547,-15805.185662765196,2.297695889275275,2.0740677177166447,Plateau,Sakété
2.506829,6.829803,Grid,Grid,False,0.3401814383071242,0.3362754882437871,-0.0039059500633371047,12745.615374305533,15487.449217535432,2741.833843229899,1.0763980742550814,1.8647581315250648,Ouémé,Bonou
2.568694,6.829843,Grid,Grid,False,0.3352725515151969,0.3411519194153228,0.005879367900125887,16379.554061837045,12277.863728400931,-4101.690333436114,1.5524972224832965,1.3129419497472412,Plateau,Sakété
2.156167,6.829974,Grid,MG_PV,True,0.3420360284096994,0.3869366824650486,0.04490065405534921,11726.596434903327,34196.01727389676,22469.420838993432,0.9521982964564232,45.8807496246683,Atlantique,Toffo
2.014367,6.830015,Grid,Grid,False,0.3210116833393766,0.3230140117642399,0.002002328424863309,71073.68716490349,51302.05952989497,-19771.627635008517,8.96308396447023,8.144045717272718,Kouffo,Lalo
1.990925,6.830138,Grid,Grid,False,0.3188354299694799,0.3204015782230272,0.0015661482535472837,111768.88395899347,79994.95119196615,-31773.93276702732,14.51067403947718,13.205532074269286,Kouffo,Lalo
1.910963,6.830228,Grid,Grid,False,0.3372885582586829,0.3425622657462099,0.00527370748752698,14491.517429535113,11494.179588551755,-2997.3378409833585,1.3247976298524122,1.1987730845518243,Kouffo,Lalo
1.848923,6.830349,Grid,MG_PV,True,0.3388652485347399,0.3717826737738125,0.032917425239072595,13356.170996604973,38914.80686640438,25558.635869799407,1.1798978890873002,54.53749483686986,Kouffo,Dogbo
2.36925,6.830421,Grid,Grid,False,0.3202778068495346,0.283422355633935,-0.03685545121559963,82517.46769045293,1290341.0158671506,1207823.5481766977,10.412081372121293,870.8685683474774,Atlantique,Zè
1.741613,6.830422,Grid,Grid,False,0.3344968911908252,0.3364062345040317,0.0019093433132064686,16834.710979281313,15120.733075030948,-1713.977904250365,1.6559970373155153,1.8457299873258108,Kouffo,Djakotomey
1.813591,6.830703,Grid,MG_PV,True,0.3318949627951512,0.3530704031312464,0.021175440336095197,20082.07290033815,52425.753091940525,32343.680191602376,2.090696259610837,77.91070690981408,Kouffo,Dogbo
1.982325,6.830703,Grid,SA_PV,True,0.3304869127054013,1.2345052636129616,0.9040183509075603,22550.92793602815,6386.737387873553,-16164.190548154598,2.4011957041074936,2.169208438712829,Kouffo,Lalo
1.828479,6.830729,Grid,Grid,False,0.321784208766833,0.2451405024061335,-0.0766437063606995,61444.44457395277,554146.5876734629,492702.14309951017,7.741786149450036,396.4789307188317,Kouffo,Dogbo
1.798162,6.830855,Grid,Grid,False,0.3214626173459046,0.3222648460909521,0.0008022287450474841,64904.00932209532,56994.5644109849,-7909.444911110419,8.217885297678208,9.247678080828337,Kouffo,Dogbo
1.786286,6.83089,Grid,Grid,False,0.3182601356359838,0.3188223208118845,0.0005621851759006757,127691.32911402418,111478.43629770802,-16212.892816316162,16.84976985468529,18.952031622438312,Kouffo,Dogbo
2.285567,6.830918,Grid,Grid,False,0.3267014313985109,0.2487285904659854,-0.07797284093252549,32413.66706754839,433200.5123163326,400786.84524878423,3.6845934080270126,308.1801295543757,Atlantique,Toffo
2.581457,6.831384,Grid,Grid,False,0.3225439403052657,0.3238978244544077,0.001353884149142004,55535.62912174665,45741.0157364604,-9794.613385286248,6.768887890027145,7.078469642115522,Plateau,Sakété
2.095439,6.8314,Grid,Grid,False,0.3325495057477636,0.2925353410961753,-0.0400141646515883,19330.868528060815,246985.7777614463,227654.9092333855,1.966496481812172,164.47815903182973,Atlantique,Toffo
2.151079,6.831439,Grid,Grid,False,0.3304869127054013,0.2730297797899779,-0.057457132915423426,22553.943870100942,292988.96441582363,270435.0205457227,2.4011957041074936,200.8364889230763,Atlantique,Toffo
1.666083,6.831476,Grid,Grid,False,0.319403678627338,0.239135637415638,-0.08026804121169998,96729.255614505,725108.4227823014,628379.1671677964,12.647677372497242,523.7330853381947,Kouffo,Djakotomey
2.434124,6.831584,Grid,Grid,False,0.3189578656725962,0.3178465036766693,-0.0011113619959269294,110126.07209009065,146583.34596935348,36457.27387926284,14.075974817181873,24.6033904496112,Ouémé,Bonou
2.15966,6.832073,Grid,Grid,False,0.3209190511109823,0.1929268419425385,-0.12799220916844378,72209.85736334106,979697.340184158,907487.4828208169,9.128683668201802,763.524927716178,Atlantique,Toffo
2.533076,6.832079,Grid,Grid,False,0.3724500351246756,0.358366615592136,-0.01408341953253961,2565365.815849152,3381708.482452392,816342.6666032402,5606.549096848122,7552.144523124645,Ouémé,Bonou
2.561616,6.832104,Grid,Grid,False,0.3352725515151969,0.3319713919275498,-0.0033011595876470956,16372.485636045289,20385.858627018064,4013.3729909727754,1.5524972224832965,2.701996476291413,Ouémé,Bonou
1.88675,6.832132,Grid,MG_PV,True,0.3227270254826033,0.8039933980639886,0.4812663725813853,53075.93594833145,17599.135404958473,-35476.80054337297,6.561888260362764,5.974837278559903,Kouffo,Lalo
2.117172,6.832221,Grid,MG_PV,True,0.3396330548117766,0.3671756575453562,0.027542602733579613,12971.359996963469,44378.25649587554,31406.896498912072,1.1177980001879604,63.19424004907143,Atlantique,Toffo
2.017234,6.832295,Grid,Grid,False,0.3325495057477636,0.3368109149590794,0.004261409211315792,19335.82385966255,14945.721501494638,-4390.102358167911,1.966496481812172,1.78864555472812,Kouffo,Lalo
2.005848,6.832639,Grid,Grid,False,0.3316895973521942,0.335771874415789,0.004082277063594764,20563.633672936536,15820.336095190227,-4743.297577746309,2.132096185543716,1.9408707083219952,Kouffo,Lalo
1.73829,6.832695,Grid,Grid,False,0.3251403540821977,0.3279745150109965,0.00283416092879879,37893.07893935368,27941.78455395885,-9951.294385394835,4.533291889651196,4.11007914703481,Kouffo,Djakotomey
2.031938,6.832938,Grid,Grid,False,0.3312013776378076,0.3352970430020856,0.004095665364278023,21342.43371325046,16265.000490501809,-5077.43322274865,2.2355960003759208,2.01698328511894,Kouffo,Lalo
1.710229,6.833002,Grid,Grid,False,0.322821851545497,0.2534708041350777,-0.06935104741041925,51833.640566513255,378754.1603734782,326920.51980696496,6.458388445530488,267.4934270570284,Kouffo,Djakotomey
2.174994,6.833103,Grid,MG_PV,True,0.3410661368312276,0.3532572052131983,0.012191068381970704,12183.805075258946,57015.25055352315,44831.4454782642,1.014298185355749,84.83610307957535,Atlantique,Toffo
2.003026,6.833203,Grid,Grid,False,0.3342066791823573,0.3388170591595399,0.00461037997718261,17319.942840098458,13509.606351684262,-3810.3364884141956,1.6973969632483945,1.5412796801380608,Kouffo,Lalo
1.86212,6.833263,Grid,Grid,False,0.3195179831283425,0.3212184373386065,0.0017004542102639908,94891.28288701865,68125.53566671528,-26765.74722030337,12.31647796503421,11.207576933349571,Kouffo,Dogbo
2.171918,6.833406,SA_PV,MG_PV,True,1.2332236224349111,0.3892566353354283,-0.8439669870994828,9160.733970149895,33136.20228586924,23975.46831571935,0.807298555691311,44.14940058222798,Atlantique,Toffo
2.655862,6.833437,Grid,Grid,False,0.3204512446381398,0.3119840332394016,-0.008467211398738184,80058.27513091653,737959.9864040792,657901.7112731627,10.039482038725282,477.8523357135264,Plateau,Sakété
1.873629,6.833616,Grid,SA_PV,True,0.3396330548117766,1.2231354708412845,0.883502416029508,12912.9262456711,8898.408392842024,-4014.517852829076,1.1177980001879604,1.0275197867587025,Kouffo,Lalo
2.593957,6.833625,Grid,Grid,False,0.3224906442100722,0.2321587847195098,-0.09033185949056238,55999.53337777407,398686.12315351446,342686.5897757404,6.830987778926442,284.80691748143147,Plateau,Sakété
2.691724,6.833655,Grid,Grid,False,0.3204315000409282,0.3215410841505133,0.0011095841095851156,80354.12427810938,65779.84415141097,-14574.280126698402,10.080881964658149,10.541591886376352,Plateau,Sakété
2.154672,6.833665,Grid,Grid,False,0.3255845050020694,0.2254772070836432,-0.10010729791842624,36348.64043424545,483102.6870258803,446754.04659163486,4.264192371087432,356.6579027427045,Atlantique,Toffo
1.98784,6.833888,Grid,Grid,False,0.3298427561835164,0.3336373353162136,0.0037945791326972067,23787.321810527435,18006.33626873326,-5780.985541794176,2.566795407839038,2.321433592306704,Kouffo,Lalo
2.701245,6.833977,Grid,Grid,False,0.3361299001607851,0.3391689163986028,0.0030390162378177155,15610.840180381969,13407.654640627385,-2203.185539754584,1.4489974076510777,1.5032233917395814,Plateau,Sakété
2.107226,6.834038,Grid,Grid,False,0.3536596528427986,0.3437098939490849,-0.00994975889371369,4501483.1708706375,6264886.261566091,1763403.0906954538,10085.674362225369,14280.166902047702,Atlantique,Toffo
