Country,X_deg,Y_deg,Pop,ElecPop,GridCellArea,NightLights,IsUrban,GHI,WindVel,TravelHours,Elevation,Slope,LandCover,SubstationDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,GridDistCurrent,GridDistPlan,TransformerDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,NumPeoplePerHH,PerCapitaDemand,AgriDemand,HealthDemand,EducationDemand,CommercialDemand,ElectrificationOrder,Conflict,mean_rwi,productive_multiplier_osm,n_health_combined,n_education_combined,anchor_load_kwh_yr,growth_factor,pop_2030_worldpop,admin1_name,admin2_name
,1.911471,9.801847,77,0,0.001,0,0,1986.2,3.0,0.342,200.0,0.5,5,31.983,26.349,41.017,31.983,41.017,26.349,41.017,31.983,0.9,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.552,0.2,0,0,0.0,1.1729,39,Donga,Djougou Rural
,2.393457,10.163044,77,0,0.001,0,0,2015.1,3.0,0.501,200.0,0.5,5,18.862,28.87,29.287,18.862,29.287,18.862,29.287,18.862,0.404,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.451,0.4246,0,0,0.0,1.5455,119,Borgou,Sinendé
,1.032007,10.295901,255,0,0.001,0,0,1987.7,3.0,0.354,200.0,0.5,5,40.441,40.807,35.233,40.441,35.233,40.441,35.233,40.441,9.24,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.571,0.2,0,1,0.0,1.1044,145,Atakora,Boukoumbé
,2.54548,11.212886,59,0,0.001,0,0,2063.7,3.0,0.336,200.0,0.5,5,15.619,112.116,4.866,15.619,4.866,15.619,4.866,15.619,7.744,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.46,0.2,0,0,0.0,1.053,45,Alibori,Banikoara
,2.197742,6.492229,57,0,0.001,0,0,1733.1,3.0,0.149,200.0,0.5,5,23.365,3.388,16.287,23.365,16.287,3.388,16.287,23.365,1.832,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.025,0.2,0,0,0.0,1.4035,80,Atlantique,Tori-Bossito
,2.131566,6.403879,4201,1764,0.001,50,0,1789.0,3.0,0.126,200.0,0.5,5,24.809,15.462,23.786,24.809,23.786,15.462,23.786,24.809,1.905,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.253,0.5664,0,4,0.0,2.0,2353,Atlantique,Ouidah
,1.92487,6.556048,52,0,0.001,0,0,1725.8,3.0,0.025,200.0,0.5,5,11.612,9.29,9.221,11.612,9.221,9.29,9.221,11.612,3.266,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.178,0.2,1,2,0.0,1.1346,59,Mono,Houéyogbé
,2.122763,7.30291,258,0,0.001,0,0,1774.0,3.0,0.042,200.0,0.5,5,15.032,4.533,16.214,15.032,16.214,4.533,16.214,15.032,4.414,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.246,0.2,1,0,0.0,1.3158,124,Zou,Za-Kpota
,2.774212,10.967607,62,0,0.001,0,0,2059.3,3.0,0.223,200.0,0.5,5,17.122,85.265,11.304,17.122,11.304,17.122,11.304,17.122,10.106,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.041,0.2,0,0,0.0,1.3065,81,Alibori,Kandi
,1.854469,6.761798,49,0,0.001,0,0,1733.1,3.0,0.058,200.0,0.5,5,18.224,13.788,2.147,18.224,2.147,13.788,2.147,18.224,3.3,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.714,0.2,0,0,0.0,1.2246,39,Mono,Lokossa
,0.957184,10.602981,149,0,0.001,0,0,2008.9,3.0,0.123,200.0,0.5,5,63.573,63.797,28.014,63.573,28.014,63.573,28.014,63.573,12.319,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.361,0.2,0,0,0.0,1.1044,64,Atakora,Matéri
,2.694784,9.461394,64,0,0.001,0,0,1911.0,3.0,0.138,200.0,0.5,5,18.204,8.683,11.313,18.204,11.313,8.683,11.313,18.204,4.398,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.616,0.2,0,0,0.0,1.3884,54,Borgou,N'Dali
,1.892943,6.555514,72,0,0.001,0,0,1725.1,3.0,0.055,200.0,0.5,5,8.086,7.301,7.161,8.086,7.161,7.301,7.161,8.086,1.837,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.047,0.2,0,1,0.0,1.2246,59,Mono,Houéyogbé
,2.575901,11.432341,54,0,0.001,0,0,2082.3,3.0,0.169,200.0,0.5,5,22.559,136.001,19.158,22.559,19.158,22.559,19.158,22.559,5.701,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.329,0.2,0,0,0.0,1.053,37,Alibori,Banikoara
,3.607633,11.148613,52,0,0.001,0,0,2056.7,3.0,0.643,200.0,0.5,5,27.445,147.172,62.494,27.445,62.494,27.445,62.494,27.445,11.94,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.43,0.2,0,0,0.0,1.053,19,Alibori,Ségbana
,2.441433,10.790587,36,0,0.001,0,0,2037.7,3.0,0.487,200.0,0.5,5,42.005,68.95,39.48,42.005,39.48,42.005,39.48,42.005,31.111,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.43,0.2,0,0,0.0,1.053,6,Alibori,Gogounou
,1.845951,6.834063,317,0,0.001,0,0,1754.7,3.0,0.147,200.0,0.5,5,21.699,20.863,4.4,21.699,4.4,20.863,4.4,21.699,0.655,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.101,0.2,0,0,0.0,0.9907,187,Kouffo,Dogbo
,1.948232,7.443022,54,0,0.001,0,0,1789.4,3.0,0.273,200.0,0.5,5,31.978,12.903,30.019,31.978,30.019,12.903,30.019,31.978,8.522,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.869,0.2,0,0,0.0,1.037,56,Zou,Djidja
,2.537536,6.82331,41,0,0.001,0,0,1703.5,3.0,0.175,200.0,0.5,5,15.508,8.765,12.185,15.508,12.185,8.765,12.185,15.508,6.648,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.282,0.2,0,0,0.0,0.9,35,Ouémé,Bonou
,0.876781,10.352676,57,0,0.001,0,0,1995.4,3.0,0.337,200.0,0.5,5,58.604,58.781,49.298,58.604,49.298,58.604,49.298,58.604,10.932,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.244,0.2,0,0,0.0,1.2105,69,Atakora,Cobly
,2.572658,9.567141,34,0,0.001,0,0,1927.4,3.0,0.574,200.0,0.5,5,25.922,6.169,25.468,25.922,25.468,6.169,25.468,25.922,6.42,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.415,0.2,0,0,0.0,1.0294,35,Borgou,N'Dali
,1.905168,6.595323,103,0,0.001,0,0,1724.3,3.0,0.086,200.0,0.5,5,10.122,4.486,4.459,10.122,4.459,4.486,4.459,10.122,1.327,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.026,0.2,0,0,0.0,1.2246,84,Mono,Bopa
,2.66596,7.15252,165,0,0.001,0,0,1718.5,3.0,0.041,200.0,0.5,5,6.388,0.278,45.752,6.388,45.752,0.278,45.752,6.388,1.283,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.432,0.2,0,0,0.0,1.1389,129,Plateau,Pobè
,1.086684,10.307488,353,0,0.001,0,0,1987.7,3.0,0.337,200.0,0.5,5,34.96,35.268,29.157,34.96,29.157,34.96,29.157,34.96,3.248,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.302,0.2,0,1,0.0,1.1044,177,Atakora,Boukoumbé
,1.620285,9.951957,41,0,0.001,0,0,2006.7,3.0,0.37,200.0,0.5,5,29.256,10.635,38.864,29.256,38.864,10.635,38.864,29.256,9.418,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.617,0.2,0,0,0.0,1.1044,22,Atakora,Kouandé
,3.328999,9.803309,214,0,0.001,0,0,1982.6,3.0,0.493,200.0,0.5,5,19.248,65.234,42.081,19.248,42.081,19.248,42.081,19.248,4.596,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.414,0.2,0,0,0.0,1.3884,135,Borgou,Nikki
,3.036151,10.425383,139,0,0.001,0,0,2015.8,3.0,0.362,200.0,0.5,5,40.097,47.949,31.833,40.097,31.833,40.097,31.833,40.097,1.053,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.197,0.2,0,0,0.0,1.3884,61,Borgou,Kalalé
,2.036396,6.563174,307,0,0.001,0,0,1750.6,3.0,0.074,200.0,0.5,5,10.813,9.053,8.728,10.813,8.728,9.053,8.728,10.813,3.775,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.363,0.2,0,0,0.0,2.0,202,Atlantique,Tori-Bossito
,2.235711,6.696893,93,0,0.001,0,0,1703.5,3.0,0.155,200.0,0.5,5,22.198,16.561,4.867,22.198,4.867,16.561,4.867,22.198,1.598,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.155,0.2,0,0,0.0,2.0,72,Atlantique,Zè
,1.955274,9.520075,137,0,0.001,0,0,1967.2,3.0,0.639,200.0,0.5,5,37.441,0.867,10.674,37.441,10.674,0.867,10.674,37.441,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.606,0.2,0,1,0.0,1.0146,139,Donga,Djougou Rural
,2.828101,10.362936,80,0,0.001,0,0,2018.0,3.0,0.285,200.0,0.5,5,25.502,25.49,9.883,25.502,9.883,25.49,9.883,25.502,8.939,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.554,0.4246,0,0,730.0,1.3884,62,Borgou,Bembèrèkè
,1.812511,6.899543,598,0,0.001,0,0,1767.8,3.0,0.061,200.0,0.5,5,15.087,21.522,9.18,15.087,9.18,15.087,9.18,15.087,5.071,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.05,0.2,0,1,730.0,0.9907,285,Kouffo,Toviklin
,0.892522,10.444183,44,0,0.001,0,0,1998.3,3.0,0.079,200.0,0.5,5,60.242,60.431,43.89,60.242,43.89,60.242,43.89,60.242,2.896,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.302,0.2,0,0,0.0,1.1044,30,Atakora,Cobly
,2.183899,11.155152,72,0,0.001,0,0,2060.7,3.0,0.317,200.0,0.5,5,30.293,117.163,31.781,30.293,31.781,30.293,31.781,30.293,8.293,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.199,0.2,0,0,0.0,1.053,50,Alibori,Banikoara
,2.356492,7.535025,1059,0,0.001,0,0,1755.4,3.0,0.598,200.0,0.5,5,34.713,19.844,52.496,34.713,52.496,19.844,52.496,34.713,19.348,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.339,0.2,0,0,0.0,1.0916,255,Collines,Dassa-Zoumè
,1.11928,10.733255,268,0,0.001,0,0,2025.3,3.0,0.177,200.0,0.5,5,63.802,63.847,5.039,63.802,5.039,63.802,5.039,63.802,6.891,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.479,0.2,0,0,0.0,1.1044,133,Atakora,Matéri
,2.563526,11.110456,23,0,0.001,0,0,2054.5,3.0,0.54,200.0,0.5,5,25.034,100.645,15.023,25.034,15.023,25.034,15.023,25.034,17.601,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.703,0.2,0,0,0.0,1.9565,45,Alibori,Gogounou
,2.647507,11.437942,36,0,0.001,0,0,2076.1,3.0,0.329,200.0,0.5,5,29.065,136.327,22.265,29.065,22.265,29.065,22.265,29.065,12.808,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.255,0.2,0,0,0.0,1.053,24,Alibori,Banikoara
,1.033111,10.237929,170,0,0.001,0,0,1981.8,3.0,0.228,200.0,0.5,5,39.624,39.928,37.235,39.624,37.235,39.624,37.235,39.624,8.576,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.478,0.2,0,0,0.0,1.1044,110,Atakora,Boukoumbé
,2.658556,10.461281,59,0,0.001,0,0,2026.4,3.0,0.26,200.0,0.5,5,28.472,28.331,9.238,28.472,9.238,28.331,9.238,28.472,6.773,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.519,0.2,0,0,0.0,1.3884,45,Borgou,Bembèrèkè
,3.113303,11.337931,52,0,0.001,0,0,2081.9,3.0,0.198,200.0,0.5,5,31.206,134.783,4.724,31.206,4.724,31.206,4.724,31.206,5.667,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.589,0.2,0,0,0.0,1.053,36,Alibori,Kandi
,1.620383,6.771083,57,0,0.001,0,0,1759.0,3.0,0.12,200.0,0.5,5,15.278,0.878,12.58,15.278,12.58,0.878,12.58,15.278,4.177,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.457,0.2,0,0,0.0,1.2246,19,Kouffo,Dogbo
,2.568898,11.618086,119,0,0.001,0,0,2082.3,3.0,0.4,200.0,0.5,5,39.288,156.547,38.287,39.288,38.287,39.288,38.287,39.288,4.278,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.287,0.2,0,0,0.0,1.053,56,Alibori,Karimama
,1.660898,7.565004,155,0,0.001,0,0,1832.5,3.0,0.929,200.0,0.5,5,59.632,36.148,58.731,59.632,58.731,36.148,58.731,59.632,3.728,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.481,0.2,0,0,0.0,1.3158,98,Zou,Djidja
,3.260682,10.440929,222,0,0.001,0,0,2023.5,3.0,0.273,200.0,0.5,5,21.389,70.827,56.203,21.389,56.203,21.389,56.203,21.389,10.941,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.156,0.2,0,0,0.0,1.3884,88,Borgou,Kalalé
,1.901822,6.922102,134,0,0.001,0,0,1766.0,3.0,0.037,200.0,0.5,5,17.629,25.932,14.13,17.629,14.13,17.629,14.13,17.629,0.152,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.054,0.2,0,0,0.0,0.9907,98,Kouffo,Lalo
,2.563002,7.45326,7948,3338,0.001,50,2,1743.3,3.0,0.0,200.0,0.5,5,39.434,9.696,64.302,39.434,64.302,9.696,64.302,39.434,7.03,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.073,0.527,1,6,0.0,1.0087,8017,Plateau,Kétou
,1.133431,10.336527,106,0,0.001,0,0,1991.0,3.0,0.43,200.0,0.5,5,31.264,31.488,23.408,31.264,23.408,31.264,23.408,31.264,1.887,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.478,0.2,0,0,0.0,1.1044,54,Atakora,Boukoumbé
,0.901866,10.546734,70,0,0.001,0,0,2005.6,3.0,0.202,200.0,0.5,5,64.8,64.911,36.546,64.8,36.546,64.8,36.546,64.8,7.73,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.597,0.2,0,0,0.0,1.1044,22,Atakora,Cobly
,2.07638,6.509094,284,0,0.001,0,0,1729.8,3.0,0.181,200.0,0.5,5,17.509,10.667,12.549,17.509,12.549,10.667,12.549,17.509,5.867,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.268,0.2,0,0,0.0,2.0,128,Atlantique,Tori-Bossito
,1.779118,7.007867,196,0,0.001,0,0,1779.1,3.0,0.19,200.0,0.5,5,4.734,20.646,0.752,4.734,0.752,4.734,0.752,4.734,2.73,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.037,0.2,0,0,0.0,0.9907,80,Kouffo,Klouékanmè
,2.562561,6.679268,5139,0,0.001,0,2,1713.0,3.0,0.126,200.0,0.5,5,10.014,3.895,2.254,10.014,2.254,3.895,2.254,10.014,0.245,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.472,0.2,0,0,0.0,1.9029,2842,Ouémé,Adjohoun
,2.254673,6.597628,46,19,0.001,50,0,1699.5,3.0,0.063,200.0,0.5,5,25.084,9.564,6.013,25.084,6.013,9.564,6.013,25.084,1.613,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.314,0.2623,0,0,0.0,2.0,24,Atlantique,Zè
,2.388998,11.381571,88,0,0.001,0,0,2077.2,3.0,0.121,200.0,0.5,5,10.608,133.377,10.854,10.608,10.854,10.608,10.854,10.608,4.764,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.474,0.2,0,1,0.0,1.053,69,Alibori,Banikoara
,2.163014,11.053778,41,0,0.001,0,0,2055.3,3.0,0.508,200.0,0.5,5,38.945,108.354,40.321,38.945,40.321,38.945,40.321,38.945,6.203,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.775,0.2,0,0,0.0,1.1044,30,Atakora,Kérou
,2.833321,11.122548,90,0,0.001,0,0,2066.2,3.0,0.054,200.0,0.5,5,10.257,103.239,4.216,10.257,4.216,10.257,4.216,10.257,1.167,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.359,0.2,0,0,0.0,1.1,99,Alibori,Kandi
,3.227347,9.945268,62,0,0.001,0,0,1990.2,3.0,0.054,200.0,0.5,5,3.049,53.803,53.577,3.049,53.577,3.049,53.577,3.049,1.99,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.551,0.2,0,1,0.0,0.9355,58,Borgou,Nikki
,3.026586,9.832014,972,0,0.001,0,0,1968.0,3.0,0.126,200.0,0.5,5,6.38,31.927,41.775,6.38,41.775,6.38,41.775,6.38,0.443,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.31,0.2,0,0,2190.0,1.3884,782,Borgou,Nikki
,1.786154,6.688825,4518,1897,0.001,50,0,1736.0,3.0,0.053,200.0,0.5,5,7.061,7.998,10.265,7.061,10.265,7.061,10.265,7.061,3.161,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.013,0.2,0,0,0.0,1.2246,1666,Mono,Lokossa
,1.268172,10.30431,101,0,0.001,0,0,2013.3,3.0,0.303,200.0,0.5,5,16.428,16.673,10.654,16.428,10.654,16.428,10.654,16.428,4.916,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.528,0.2,0,0,0.0,1.1044,51,Atakora,Natitingou
,2.85818,9.909567,211,0,0.001,0,0,1973.4,3.0,0.238,200.0,0.5,5,19.636,13.288,35.463,19.636,35.463,13.288,35.463,19.636,0.851,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.325,0.2,1,1,0.0,1.3884,161,Borgou,Nikki
,2.901548,11.301402,57,0,0.001,0,0,2062.9,3.0,0.382,200.0,0.5,5,19.892,124.109,12.543,19.892,12.543,19.892,12.543,19.892,11.826,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.524,0.2,0,0,0.0,0.9,49,Alibori,Kandi
,2.505806,11.290415,62,0,0.001,0,0,2075.0,3.0,0.095,200.0,0.5,5,8.604,121.161,1.631,8.604,1.631,8.604,1.631,8.604,2.796,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.453,0.2,0,0,0.0,1.3871,86,Alibori,Banikoara
,3.161222,9.668027,170,0,0.001,0,0,1945.7,3.0,0.327,200.0,0.5,5,22.806,50.949,21.886,22.806,21.886,22.806,21.886,22.806,1.318,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.455,0.2,0,0,0.0,1.3884,127,Borgou,Pèrèrè
,0.849033,10.551311,44,0,0.001,0,0,2007.4,3.0,0.254,200.0,0.5,5,69.975,70.091,41.047,69.975,41.047,69.975,41.047,69.975,9.574,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.432,0.2,0,0,0.0,1.1044,28,Atakora,Cobly
,0.974802,10.511424,134,0,0.001,0,0,2005.6,3.0,0.104,200.0,0.5,5,55.839,56.098,32.055,55.839,32.055,55.839,32.055,55.839,2.044,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.45,0.2,0,0,0.0,1.1044,65,Atakora,Cobly
,1.741535,6.904615,452,0,0.001,0,0,1768.9,3.0,0.06,200.0,0.5,5,7.806,13.937,6.375,7.806,6.375,7.806,6.375,7.806,3.969,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.301,0.2,0,1,0.0,0.9907,218,Kouffo,Djakotomey
,2.067488,10.878266,26,0,0.001,0,0,2046.1,3.0,0.188,200.0,0.5,5,60.273,98.581,61.56,60.273,61.56,60.273,61.56,60.273,2.569,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.432,0.2,0,0,0.0,1.1154,29,Atakora,Kérou
,1.069685,10.733332,165,0,0.001,0,0,2025.3,3.0,0.099,200.0,0.5,5,66.612,66.626,9.561,66.612,9.561,66.612,9.561,66.612,11.14,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.62,0.2,0,0,0.0,1.1044,111,Atakora,Matéri
,1.732147,9.651752,54,0,0.001,0,0,1990.6,3.0,0.242,200.0,0.5,5,9.323,0.8,21.745,9.323,21.745,0.8,21.745,9.323,0.005,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.257,0.2,0,0,0.0,1.1729,36,Donga,Djougou Rural
,3.629865,10.764852,21,0,0.001,0,0,2046.1,3.0,0.134,200.0,0.5,5,17.237,122.961,83.202,17.237,83.202,17.237,83.202,17.237,1.515,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.413,0.2,0,0,0.0,1.1429,24,Alibori,Ségbana
,1.645167,8.0207,7914,3323,0.001,50,2,1860.2,3.0,0.911,200.0,0.5,5,62.987,62.911,101.227,62.987,101.227,62.911,101.227,62.987,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.36,0.2,1,1,0.0,0.9271,7337,Collines,Savalou
,3.05755,11.224291,72,0,0.001,0,0,2069.9,3.0,0.138,200.0,0.5,5,17.974,120.862,5.998,17.974,5.998,17.974,5.998,17.974,6.747,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.11,0.2,0,1,0.0,1.2222,88,Alibori,Kandi
,3.17205,11.80648,44,0,0.001,0,0,2090.7,3.0,0.263,200.0,0.5,5,22.651,185.757,12.164,22.651,12.164,22.651,12.164,22.651,5.249,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.028,0.2,0,0,0.0,1.053,27,Alibori,Malanville
,2.808308,11.053645,698,0,0.001,0,0,2065.1,3.0,0.208,200.0,0.5,5,14.879,95.254,9.907,14.879,9.907,14.879,9.907,14.879,4.767,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.46,0.2,0,0,0.0,1.053,332,Alibori,Kandi
,2.124446,8.140396,90,0,0.001,0,0,1818.9,3.0,0.45,200.0,0.5,5,38.515,21.358,106.526,38.515,106.526,21.358,106.526,38.515,9.545,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.471,0.2,0,0,0.0,1.0916,44,Collines,Glazoué
,1.898696,7.058232,152,0,0.001,0,0,1755.4,3.0,0.202,200.0,0.5,5,10.756,17.343,0.876,10.756,0.876,10.756,0.876,10.756,3.356,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.482,0.2,0,0,0.0,0.9907,111,Kouffo,Klouékanmè
,1.750734,7.00883,6065,2547,0.001,50,2,1781.3,3.0,0.186,200.0,0.5,5,5.834,17.821,1.396,5.834,1.396,5.834,1.396,5.834,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.209,0.2,0,0,0.0,0.9907,3339,Kouffo,Klouékanmè
,2.131912,10.875882,59,0,0.001,0,0,2052.3,3.0,0.144,200.0,0.5,5,56.114,93.902,57.313,56.114,57.313,56.114,57.313,56.114,1.991,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.604,0.2,0,0,0.0,0.9322,55,Atakora,Kérou
,1.397833,10.475443,219,0,0.001,0,0,2018.0,3.0,0.076,200.0,0.5,5,27.384,27.53,8.534,27.384,8.534,27.384,8.534,27.384,1.375,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.491,0.2,0,0,0.0,1.1044,168,Atakora,Toucountouna
,1.321305,10.425523,113,0,0.001,0,0,2031.9,3.0,0.249,200.0,0.5,5,23.486,23.579,0.711,23.486,0.711,23.486,0.711,23.486,4.559,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.305,0.2,0,0,0.0,1.1044,40,Atakora,Toucountouna
,2.971556,12.170231,52,0,0.001,0,0,2107.1,3.0,0.195,200.0,0.5,5,16.698,219.972,38.77,16.698,38.77,16.698,38.77,16.698,38.738,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.755,0.2,0,0,0.0,0.9808,51,Alibori,Karimama
,1.670813,9.260017,232,0,0.001,0,0,1949.7,3.0,0.705,200.0,0.5,5,44.423,36.932,21.701,44.423,21.701,36.932,21.701,44.423,11.914,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.167,0.2,0,0,0.0,1.1729,89,Donga,Bassila
,3.184068,10.364299,224,0,0.001,0,0,2009.6,3.0,0.091,200.0,0.5,5,22.537,60.093,48.407,22.537,48.407,22.537,48.407,22.537,1.669,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.63,0.2,0,0,0.0,1.3884,129,Borgou,Kalalé
,2.684174,6.701554,134,0,0.001,0,0,1690.4,3.0,0.051,200.0,0.5,5,3.081,5.065,5.675,3.081,5.675,3.081,5.675,3.081,1.716,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.368,0.2,0,0,0.0,1.1389,65,Plateau,Ifangni
,1.113471,10.691527,1518,637,0.001,50,0,2024.2,3.0,0.129,200.0,0.5,5,59.937,60.164,8.069,59.937,8.069,59.937,8.069,59.937,10.397,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.383,0.2,0,1,0.0,1.1044,750,Atakora,Matéri
,2.02155,6.807667,188,0,0.001,0,0,1726.5,3.0,0.264,200.0,0.5,5,15.957,11.543,10.442,15.957,10.442,11.543,10.442,15.957,6.434,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.593,0.2,0,0,0.0,0.9907,49,Kouffo,Lalo
,2.629818,8.817693,85,0,0.001,0,0,1837.6,3.0,0.056,200.0,0.5,5,7.64,3.991,56.946,7.64,56.946,3.991,56.946,7.64,1.962,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.455,0.2,0,0,0.0,1.3884,42,Borgou,Tchaourou
,1.609879,9.208154,72,0,0.001,0,0,1949.7,3.0,0.585,200.0,0.5,5,50.537,45.208,28.7,50.537,28.7,45.208,28.7,50.537,4.696,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-1.113,0.2,0,0,0.0,1.1729,55,Donga,Bassila
,3.116046,11.499578,49,0,0.001,0,0,2082.7,3.0,0.53,200.0,0.5,5,46.567,151.632,0.453,46.567,0.453,46.567,0.453,46.567,1.266,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.837,0.2,0,0,730.0,1.3469,66,Alibori,Malanville
,1.437654,9.816543,82,0,0.001,0,0,1993.5,3.0,0.116,200.0,0.5,5,25.15,12.163,35.355,25.15,35.355,12.163,35.355,25.15,4.596,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.527,0.2,0,0,0.0,1.1729,67,Donga,Copargo
,2.37398,7.755863,1851,0,0.001,0,0,1774.8,3.0,0.516,200.0,0.5,5,21.62,18.576,73.28,21.62,73.28,18.576,73.28,21.62,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.011,0.2,0,2,0.0,1.0916,1328,Collines,Dassa-Zoumè
,2.40543,11.148257,64,0,0.001,0,0,2060.4,3.0,0.222,200.0,0.5,5,16.014,107.892,16.613,16.014,16.613,16.014,16.613,16.014,9.609,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.704,0.2,0,0,0.0,1.053,40,Alibori,Banikoara
