lat,lon,demand,mean_rwi,hull_area,identifier,population,buffer_area,description,admin_cgaz_0,admin_cgaz_1,admin_cgaz_2,overlap_area,village_name,bf_total_area,energy_demand,num_buildings,has_nightlight,large_buildings,num_connections,small_buildings,building_density,main_road_access,medium_buildings,nearest_hub_name,pv_size_category,Buildings_per_km2,demand_connection,dist_main_road_km,dist_lake_river_km,overlap_percentage,dist_nearest_hub_km,dist_to_substations,has_health_facility,dist_to_regional_hubs,num_health_facilities,very_small_structures,closest_distance_water,has_education_facility,building_density_percent,num_education_facilities,dist_to_gridlight_targets,avg_connection_energy_demand,Medium_and_large_buildings_pc,distance_to_planned_transmission_lines,distance_to_existing_transmission_lines,dist_to_existing_planned_transmission_lines_2017,count_infrastructure_telecom,count_infrastructure_water,count_institutional_edu,count_institutional_govt,count_institutional_health,count_institutional_religious,count_productive_heavy,count_productive_light,count_productive_medium,weight_infrastructure_telecom,weight_infrastructure_water,weight_institutional_edu,weight_institutional_govt,weight_institutional_health,weight_institutional_religious,weight_productive_heavy,weight_productive_light,weight_productive_medium,has_poi_signal,productive_multiplier,n_health_combined,n_education_combined,anchor_load_kwh_yr,GHI,pop_2030_worldpop,growth_factor,admin1_name,admin2_name,dist_to_hvline_km
6.915331,1.865142,31.84,-0.433,0.070537775,9924,229,70537.775,,Benin,Kouffo,Lalo,0.0,Toviklin,0.005685009,21.928,89,False,1,89,84,0.080595239,False,4,Lalo,Very small,1261.735283,0.357752809,2.28796,2.464,0.0,3.038,15.97897186,False,3.037721151,0,23,2.464209017,False,8.059523914,0,1.484980472,0.246382022,5.617977528,12.63104451,26.98158811,12.63104451,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1769.271,132,0.9907,Kouffo,Toviklin,27.054
11.210299,3.012156,5.695,-0.062,0.007474306,15368,44,7474.306,,Benin,Alibori,Kandi,0.0,Fafa,0.000598522,3.689,17,False,0,17,17,0.080077274,False,0,Saah,Very small,2274.458565,0.335,3.086505,2.245,0.0,7.134,13.3099915,False,7.134213973,0,10,2.244546466,False,8.007727424,0,6.462795703,0.217,0.0,2.657705487,118.2248574,2.657705487,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2070.237,49,1.1136,Alibori,Kandi,117.696
11.16681,2.153345,2.01,-0.427,0.00730126,15233,15,7301.26,,Benin,Alibori,Banikoara,0.0,Location #17160,0.000253922,1.302,6,False,0,6,6,0.034777798,False,0,Goumori,Very small,821.7759389,0.335,11.960738,0.699,0.0,15.904,32.78109452,False,15.90413118,0,14,0.698834379,False,3.477779842,0,13.74393078,0.217,0.0,34.28987479,120.2783624,34.28987479,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2057.088,27,1.8,Alibori,Banikoara,119.822
6.63803,2.643647,6.66,-0.396,0.008368832,1684,46,8368.832,,Benin,Plateau,Sakete,0.0,Location #14621,0.001337386,4.772,18,False,0,18,16,0.159805541,False,2,Takon,Very small,2150.83783,0.37,3.421129,0.01,0.0,2.989,10.3356721,False,2.989204774,0,0,0.00951037,False,15.98055407,0,2.274002811,0.265111111,11.11111111,10.68794922,4.517364837,4.517364837,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True,0.2,0,0,0.0,1703.161,48,1.0435,Plateau,Sakété,4.572
7.101373,2.246899,15.82,-0.726,0.02280641,6163,113,22806.41,,Benin,Zou,Zogbodomey,0.0,Domè,0.002292259,10.864,44,False,1,44,42,0.100509408,False,1,Domè,Very small,1929.282166,0.359545455,1.403977,1.2,0.0,6.806,20.73147162,False,6.806279764,0,5,1.200354666,False,10.05094078,0,6.691895854,0.246909091,4.545454545,25.30827508,10.34701393,10.34701393,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1754.296,56,1.3158,Zou,Zogbodomey,10.443
10.182784,2.044814,4.69,-0.02,0.009097046,10917,36,9097.046,,Benin,Atakora,Pehunco,0.0,Péhunco,0.000498432,3.038,14,False,0,14,14,0.054790573,False,0,Péhunco,Very small,1538.961045,0.335,3.043563,0.303,0.0,7.159,39.87337077,False,7.159095532,0,6,0.302837397,False,5.47905726,0,1.892499494,0.217,0.0,67.16665425,62.94970777,62.94970777,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2017.276,45,1.25,Atakora,Péhunco,63.023
6.535838,2.047403,7.33,-0.483,0.00566867,1267,52,5668.67,,Benin,Atlantique,Kpomasse,0.0,Tori-Bossito,0.001244595,5.206,20,False,0,20,18,0.219556727,False,2,Dédomè,Very small,3528.16452,0.3665,4.576963,0.212,0.0,6.062,14.28512811,False,6.062320273,0,1,0.212247126,False,21.95567271,0,3.752860544,0.2603,10.0,10.87035913,10.48131505,10.48131505,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1745.164,41,2.0,Atlantique,Kpomassè,10.492
9.874967,3.337555,28.315,-0.455,0.051404614,9722,198,51404.614,,Benin,Borgou,Nikki,0.0,Ouroumon,0.004815522,20.173,77,False,0,77,69,0.093678792,True,8,,Very small,1497.920017,0.367727273,0.0,0.538,0.0,13.58,15.47689881,False,13.58037347,0,10,0.538184312,False,9.367879187,0,3.74326729,0.261987013,10.38961039,49.76171782,65.59959609,49.76171782,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1987.325,129,1.3884,Borgou,Nikki,65.791
11.363042,2.550299,11.055,-0.576,0.009195678,15938,85,9195.678,,Benin,Alibori,Banikoara,0.0,Kokey,0.001126739,7.161,33,False,0,33,33,0.122529146,False,0,Kokey,Very small,3588.642276,0.335,5.533833,1.106,0.0,3.317,15.6464692,False,3.316632311,0,22,1.106243235,False,12.25291465,0,2.681305907,0.217,0.0,10.945659,129.2446647,10.945659,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2076.446,51,1.053,Alibori,Banikoara,128.582
8.597584,2.557314,4.69,-0.309,0.005638848,6957,51,5638.848,,Benin,Collines,Ouesse,0.0,Ouèssè,0.000446466,3.038,14,False,0,14,14,0.079176721,False,0,Ikèmon,Very small,2482.776414,0.335,0.914725,0.777,0.0,0.831,19.17504451,False,0.830644661,0,5,0.776540422,False,7.917672089,0,0.064956893,0.217,0.0,81.48543299,3.248502458,3.248502458,0,0,2,0,2,0,1,0,0,0.0,0.0,24.0,0.0,100.0,0.0,8.0,0.0,0.0,True,0.4246,2,2,0.0,1810.544,45,0.9,Collines,Ouèssè,3.295
6.729485,2.556119,26.05,-0.009,0.108424811,3277,191,108424.811,,Benin,Ouémé,Adjohoun,0.0,Awonou,0.004042356,17.79,74,False,0,74,70,0.037282576,False,4,Awonou,Very small,682.5006107,0.352027027,2.924134,0.435,0.0,3.249,10.06528242,False,3.249358364,0,8,0.435434297,False,3.728257568,0,5.032785978,0.240405405,5.405405405,1.400136303,1.435941483,1.400136303,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1705.718,121,1.9029,Ouémé,Adjohoun,1.648
6.333803,2.143236,19.765,-0.264,0.070541845,90,152,70541.845,,Benin,Atlantique,Ouidah,12244.711,Hio Houta,0.001680735,12.803,59,True,0,59,59,0.023826064,False,0,Avlékété,Very small,836.3830024,0.335,3.977921,0.214,17.358081,6.542,25.10563342,False,6.541939708,0,9,0.214271616,False,2.382606417,0,0.0,0.217,0.0,32.50373585,19.75143173,19.75143173,0,0,3,0,0,0,1,1,0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,1.5,0.0,True,0.3977,0,3,0.0,1859.122,30,2.0,Atlantique,Ouidah,19.993
6.563581,1.903995,42.615,-0.1,0.150419381,1193,302,150419.381,,Benin,Mono,Houeyogbe,0.0,Honhoué,0.006896053,29.753,117,False,2,117,109,0.045845506,False,6,Honhoué,Small,777.8252997,0.364230769,1.480381,0.115,0.0,1.404,9.103828548,False,1.403977885,0,19,0.114635603,False,4.584550635,0,0.696790251,0.254299145,6.837606838,7.074430117,7.03024953,7.03024953,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,1724.711,171,1.2246,Mono,Houéyogbé,7.279
9.236383,2.904949,4.69,-0.62,0.021547457,7652,36,21547.457,,Benin,Borgou,Tchaourou,0.0,Tchaourou,0.000420721,3.038,14,False,0,14,14,0.019525343,False,0,Kika,Very small,649.728646,0.335,29.10671,2.051,0.0,14.461,35.74915379,False,14.46084562,0,6,2.05100841,False,1.952534336,0,13.80733025,0.217,0.0,18.55060088,35.93514081,18.55060088,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1874.828,24,1.3884,Borgou,Tchaourou,36.04
10.213537,1.965861,12.395,-0.491,0.026890061,11632,95,26890.061,,Benin,Atakora,Pehunco,0.0,Péhunco,0.001190196,8.029,37,False,0,37,37,0.044261543,False,0,Péhunco,Very small,1375.973069,0.335,2.12062,3.367,0.0,4.179,46.74352267,False,4.178853321,0,3,3.366818455,False,4.426154285,0,2.512428557,0.217,0.0,61.84191081,55.76566633,55.76566633,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2025.311,79,1.1044,Atakora,Péhunco,55.869
7.695274,1.745845,5.025,-0.509,0.009204744,5792,39,9204.744,,Benin,Collines,Savalou,0.0,Savalou,0.000382997,3.255,15,False,0,15,15,0.041608642,False,0,Savalou,Very small,1629.594425,0.335,8.70045,3.798,0.0,36.464,48.72634922,False,36.46364539,0,7,3.797789872,False,4.160864181,0,14.6164499,0.217,0.0,64.84297213,41.21049185,41.21049185,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1832.459,35,0.9,Collines,Savalou,41.29
9.942066,1.569881,5.025,-0.283,0.007977723,17139,39,7977.723,,Benin,Atakora,Kouande,0.0,Kankoulga,0.000620323,3.255,15,False,0,15,15,0.07775692,False,0,Copargo,Very small,1880.23579,0.335,4.19496,2.566,0.0,11.616,28.88764084,False,11.61570174,0,8,2.566341259,False,7.775692008,0,3.516479708,0.217,0.0,36.6980398,5.009257962,5.009257962,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2006.684,25,1.1044,Donga,Copargo,5.061
9.505832,1.727836,3.015,-0.459,0.020043354,8410,23,20043.354,,Benin,Donga,Djougou,0.0,Location #16967,0.000313266,1.953,9,False,0,9,9,0.015629414,False,0,Djougou,Very small,449.0266454,0.335,10.308296,1.786,0.0,23.689,19.78715569,False,23.68918765,0,11,1.785898294,False,1.562941428,0,9.454381251,0.217,0.0,5.664244042,10.96865205,5.664244042,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1973.811,3,1.1729,Donga,Djougou Rural,11.064
10.250122,1.199963,12.06,-0.654,0.067284881,11454,93,67284.881,,Benin,Atakora,Boukombe,0.0,Location #8923,0.00129297,7.812,36,False,0,36,36,0.019216359,False,0,Boukombé,Very small,535.038473,0.335,2.900343,0.057,0.0,13.03,21.69181889,False,13.02960868,0,14,0.056674583,False,1.921635925,0,7.268411852,0.217,0.0,19.73156807,21.64025886,19.73156807,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1999.378,51,1.1044,Atakora,Boukoumbé,21.813
6.674687,2.230143,8.0,0.046,0.033709448,1090,57,33709.448,,Benin,Atlantique,Ze,0.0,Zè,0.001250509,5.64,22,False,0,22,20,0.037096706,True,2,Sékou,Very small,652.636024,0.363636364,0.481181,2.203,0.0,4.131,21.29435288,False,4.131134498,0,3,2.202670174,False,3.709670641,0,3.315407567,0.256363636,9.090909091,2.676771917,14.15825674,2.676771917,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1700.969,56,0.9825,Atlantique,Zè,14.293
9.731758,1.67951,116.55,0.102,0.329974346,9241,682,329974.346,,Benin,Donga,Djougou,0.0,Djougou,0.026596299,105.93,198,False,36,198,90,0.08060111,True,72,Djougou,Small,600.0466467,0.588636364,0.0,0.672,0.0,2.458,6.855902356,False,2.458128689,0,14,0.67162864,False,8.060111034,0,0.231201315,0.535,54.54545455,29.55839638,8.3778666,8.3778666,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1995.361,570,1.1729,Donga,Djougou Urbain,8.654
7.630173,2.396265,6.03,-0.534,0.023291666,5696,46,23291.666,,Benin,Collines,Dassa-Zoume,0.0,Dassa-Zoumé,0.000633192,3.906,18,False,0,18,18,0.02718534,False,0,Adaplamè,Very small,772.8086053,0.335,13.730905,0.409,0.0,26.715,30.3700266,False,26.71483471,0,9,0.409233474,False,2.718533954,0,17.83187879,0.217,0.0,63.49791925,19.48847313,19.48847313,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1762.331,29,1.0916,Collines,Dassa-Zoumè,19.577
11.117535,2.291209,5.695,-0.332,0.017667328,15002,44,17667.328,,Benin,Alibori,Banikoara,0.0,Goumori,0.000449885,3.689,17,False,0,17,17,0.025464249,False,0,Goumori,Very small,962.228153,0.335,3.40019,0.676,0.0,6.825,24.23387288,False,6.824660353,0,3,0.675542254,False,2.546424933,0,5.590669333,0.217,0.0,25.48509857,108.9894995,25.48509857,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2065.489,61,1.3864,Alibori,Banikoara,108.585
7.69173,2.624408,18.425,-0.508,0.035891869,5818,142,35891.869,,Benin,Collines,Save,0.0,Location #6454,0.001749473,11.935,55,False,0,55,55,0.048742886,False,0,Adaplamè,Very small,1532.380488,0.335,1.671465,0.587,0.0,27.407,50.58253707,False,27.4072552,0,11,0.586550593,False,4.874288621,0,19.06702334,0.217,0.0,85.97431789,2.687551198,2.687551198,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1746.26,60,1.0916,Collines,Savè,2.813
10.331749,1.134025,6.7,-0.575,0.037844681,12451,52,37844.681,,Benin,Atakora,Boukombe,0.0,Manta,0.000595438,4.34,20,False,0,20,20,0.015733736,False,0,Boukombé,Very small,528.4758488,0.335,1.728598,2.295,0.0,16.76,31.08744914,False,16.7601634,0,16,2.295481734,False,1.573373554,0,2.64356667,0.217,0.0,23.57016199,31.13280259,23.57016199,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1984.768,32,1.1044,Atakora,Boukoumbé,31.222
10.301351,1.051062,6.03,-0.362,0.034287695,11326,46,34287.695,,Benin,Atakora,Boukombe,0.0,Location #14876,0.000476271,3.906,18,False,0,18,18,0.013890433,False,0,Boukombé,Very small,524.9696709,0.335,7.312382,0.628,0.0,14.094,38.72309853,False,14.09369648,0,5,0.628476826,False,1.389043292,0,6.568051822,0.217,0.0,33.19783353,38.70670287,33.19783353,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1988.056,32,1.1044,Atakora,Boukoumbé,38.891
7.903978,2.108716,3.685,-0.401,0.023849722,6378,28,23849.722,,Benin,Collines,Dassa-Zoume,0.0,Savalou,0.000379101,2.387,11,False,0,11,11,0.015895407,False,0,Savalou,Very small,461.2213154,0.335,2.020185,0.156,0.0,14.539,13.97217249,False,14.53864627,0,11,0.155594261,False,1.589540655,0,1.399010626,0.217,0.0,80.21634358,10.36034755,10.36034755,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1808.718,26,0.9286,Collines,Dassa-Zoumè,10.468
10.446617,2.496842,7.37,-0.28,0.023705108,12045,57,23705.108,,Benin,Borgou,Sinende,0.0,Location #12692,0.000907758,4.774,22,False,0,22,22,0.038293758,False,0,Sekere,Very small,928.0700026,0.335,4.730333,1.572,0.0,4.836,18.10817746,False,4.83575202,0,11,1.571614828,False,3.829375833,0,3.413069262,0.217,0.0,26.82649688,32.07064156,26.82649688,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2031.886,68,1.193,Borgou,Sinendé,32.021
6.701855,1.888766,9.38,-0.45,0.009246966,974,72,9246.966,,Benin,Mono,Bopa,0.0,Lobogo,0.001151821,6.076,28,False,0,28,28,0.124562021,False,0,Lobogo,Very small,3028.020067,0.335,5.20525,3.302,0.0,8.418,16.79672626,False,8.417643446,0,1,3.302401134,False,12.45620207,0,7.633163267,0.217,0.0,6.097359314,6.147711064,6.097359314,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1715.579,40,1.2246,Mono,Bopa,6.186
11.157272,2.211328,8.71,-0.61,0.073169563,16175,67,73169.563,,Benin,Alibori,Banikoara,0.0,Location #11496,0.000779504,5.642,26,False,0,26,26,0.010653392,False,0,Goumori,Very small,355.3390079,0.335,5.596373,0.004,0.0,9.711,27.63613972,False,9.711338864,0,8,0.004247656,False,1.065339206,0,8.767984878,0.217,0.0,29.10439124,116.4262315,29.10439124,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2062.567,54,1.053,Alibori,Banikoara,116.078
11.255047,2.556413,18.09,-0.199,0.107835026,15566,139,107835.026,,Benin,Alibori,Banikoara,0.0,Banikoara,0.001775922,11.718,54,False,0,54,54,0.016468883,False,0,Sompérekou,Very small,500.764935,0.335,3.128799,0.0,0.0,10.135,14.61565498,False,10.13454262,0,19,0.0,False,1.646888314,0,8.70321419,0.217,0.0,0.0,117.0178908,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2069.141,76,1.053,Alibori,Banikoara,116.631
7.255278,1.733542,8.71,-0.547,0.032954158,4920,67,32954.158,,Benin,Kouffo,Aplahoue,0.0,Aplahoué,0.000968112,5.642,26,False,0,26,26,0.029377532,False,0,,Very small,788.9747899,0.335,10.540403,1.115,0.0,10.414,24.3335901,False,10.4140566,0,1,1.115177798,False,2.937753171,0,10.8725115,0.217,0.0,27.0224955,2.639749839,2.639749839,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1791.186,37,0.9907,Kouffo,Aplahoué,2.757
10.540386,1.13892,18.09,-0.799,0.047453068,13060,139,47453.068,,Benin,Atakora,Tanguieta,0.0,Location #6554,0.00140038,11.718,54,False,0,54,54,0.029510836,False,0,Cobli,Very small,1137.966457,0.335,1.134075,2.6,0.0,15.228,44.76929328,False,15.22844212,0,16,2.599793503,False,2.951083551,0,2.157749855,0.217,0.0,15.37905933,44.80614835,15.37905933,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2003.031,59,1.1044,Atakora,Tanguiéta,44.873
7.603524,2.375533,46.545,-0.301,0.053943457,5644,356,53943.457,,Benin,Collines,Dassa-Zoume,0.0,Dassa-Zoumé,0.004747476,30.379,138,False,0,138,137,0.088008368,False,1,Adaplamè,Small,2558.234262,0.337282609,16.659863,1.218,0.0,26.308,30.54612298,False,26.3075086,0,21,1.218148875,False,8.800836839,0,16.67349821,0.220137681,0.724637681,59.6685167,18.14408099,18.14408099,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1761.966,98,1.0916,Collines,Dassa-Zoumè,18.324
6.335714,1.824905,3.015,0.293,0.027383148,93,23,27383.148,,Benin,Mono,Grand-Popo,0.0,Grand-Popo,0.00035362,1.953,9,False,0,9,9,0.012913793,False,0,Adjaha,Very small,328.6692925,0.335,1.766105,0.049,0.0,1.418,8.528495921,False,1.417993153,0,15,0.048968161,False,1.291379326,0,0.757397269,0.217,0.0,27.91955483,27.88117882,27.88117882,0,0,5,0,0,0,0,0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,5,0.0,1827.346,7,1.2246,Mono,Grand-Popo,27.846
8.42604,2.093778,5.695,-0.336,0.014279164,6879,44,14279.164,,Benin,Collines,Bante,0.0,Location #15035,0.000647047,3.689,17,False,0,17,17,0.045314069,False,0,Gbanlin,Very small,1190.545924,0.335,3.885816,0.28,0.0,31.424,37.25735328,False,31.42448732,0,3,0.279579044,False,4.531406918,0,10.67082551,0.217,0.0,107.3637613,51.90121849,51.90121849,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1834.651,18,1.0916,Collines,Bantè,51.686
6.907373,2.729213,12.355,0.212,0.04321173,10036,90,43211.73,,Benin,Plateau,Sakete,0.0,Ita-Ègbèbi-Alakporou,0.002523383,8.461,35,False,0,35,33,0.058395784,False,2,Pobè,Very small,809.9652583,0.353,5.376137,1.793,0.0,10.589,20.59659566,False,10.58914764,0,8,1.79295286,False,5.839578378,0,1.601095493,0.241742857,5.714285714,20.48247872,11.00573747,11.00573747,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1705.352,51,1.1389,Plateau,Sakété,11.199
8.516041,2.234605,8.375,-0.718,0.015345078,6931,64,15345.078,,Benin,Collines,Ouesse,0.0,Ouèssè,0.000892781,5.425,25,False,0,25,25,0.058180286,False,0,Gbanlin,Very small,1629.18689,0.335,22.299926,0.297,0.0,15.205,21.67788078,False,15.20490717,0,5,0.297377239,False,5.81802863,0,18.16874367,0.217,0.0,95.25848658,38.93757553,38.93757553,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1821.502,8,1.0916,Collines,Ouèssè,39.042
8.592263,2.553391,686.035,-0.309,1.222342969,6971,5281,1222342.969,,Benin,Collines,Ouesse,889007.346,Ouèssè,0.144560327,571.457,1481,True,65,1481,971,0.118264948,True,445,Ikèmon,Large,1211.607575,0.463224173,0.0,0.328,72.72978,0.0,17.82030805,True,0.0,1,150,0.328472211,True,11.82649475,3,0.0,0.385858879,34.43619176,81.16064408,2.890015533,2.890015533,0,0,11,0,7,0,1,0,0,0.0,0.0,132.0,0.0,350.0,0.0,8.0,0.0,0.0,True,0.4246,7,11,0.0,1809.448,6016,1.1392,Collines,Ouèssè,3.758
7.187616,2.107974,9.215,-0.193,0.041731116,4279,57,41731.116,,Benin,Zou,Bohicon,0.0,Bohicon,0.001733766,6.973,22,False,2,22,19,0.041546114,True,1,Bohicon,Very small,527.1845635,0.418863636,0.392677,0.171,0.0,4.177,3.893830486,False,4.177482529,0,1,0.170929439,False,4.154611447,0,1.023199767,0.316954545,13.63636364,8.146441373,0.644611621,0.644611621,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1765.984,57,1.0,Zou,Bohicon,0.78
10.746644,2.798582,10.385,-0.315,0.056945843,13774,80,56945.843,,Benin,Alibori,Gogounou,0.0,Sori,0.00089951,6.727,31,False,0,31,31,0.015795892,True,0,Gogounou,Very small,544.376876,0.335,0.366848,1.353,0.0,10.815,8.540885768,False,10.81543633,0,16,1.352544916,False,1.579589179,0,2.0740946,0.217,0.0,1.325976045,61.93810452,1.325976045,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2045.4,59,1.053,Alibori,Gogounou,61.823
9.813227,3.276686,24.1,-0.486,0.064549551,9266,183,64549.551,,Benin,Borgou,Nikki,0.0,Ouenou,0.002765484,15.84,71,False,0,71,70,0.042842805,False,1,Nikki,Very small,1099.930197,0.33943662,4.935483,2.619,0.0,15.331,14.67543852,False,15.33120653,0,24,2.61892191,False,4.284280462,0,8.203336837,0.223098592,1.408450704,40.74964124,59.25654344,40.74964124,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1982.212,87,1.3884,Borgou,Nikki,59.414
11.489651,2.467677,7.035,-0.467,0.01686065,16455,54,16860.65,,Benin,Alibori,Banikoara,0.0,Gougnirou,0.000837459,4.557,21,False,0,21,21,0.049669413,False,0,Founougo,Very small,1245.503617,0.335,6.379944,0.159,0.0,7.155,22.34894565,False,7.154866715,0,3,0.158848575,False,4.966941337,0,6.199694,0.217,0.0,21.67007757,144.2429349,21.67007757,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2080.099,50,0.9259,Alibori,Banikoara,143.559
10.00695,1.496208,9.045,-0.285,0.047535301,10320,70,47535.301,,Benin,Atakora,Kouande,0.0,Kouandé,0.001179583,5.859,27,False,0,27,27,0.024814885,False,0,Chabi Kouma,Very small,567.9989305,0.335,0.819077,1.447,0.0,2.297,23.06803879,False,2.296500336,0,4,1.447280795,False,2.48148852,0,1.299773052,0.217,0.0,26.52747588,0.008965771,0.008965771,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2003.396,58,1.1044,Atakora,Kouandé,0.138
10.393187,1.387201,12.06,-0.658,0.046801931,11968,93,46801.931,,Benin,Atakora,Natitingou,0.0,Natitingou,0.001265024,7.812,36,False,0,36,36,0.027029321,False,0,Natitingou,Very small,769.1990312,0.335,2.384696,2.32,0.0,9.695,18.45195924,False,9.694672981,0,5,2.319731865,False,2.702932119,0,7.238934622,0.217,0.0,4.556849001,18.46301368,4.556849001,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2014.354,51,1.1044,Atakora,Natitingou,18.474
7.864091,1.930533,4.355,-0.401,0.011492574,6297,34,11492.574,,Benin,Collines,Savalou,0.0,Savalou,0.000703,2.821,13,False,0,13,13,0.061169945,False,0,Savalou,Very small,1131.165185,0.335,4.544178,1.307,0.0,8.888,28.0868156,False,8.888215287,0,2,1.306675238,False,6.116994492,0,5.696996055,0.217,0.0,76.22663354,27.4799647,27.4799647,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1816.388,46,1.3529,Collines,Savalou,27.551
